base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_cand_wps,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_fuse_feasible,got_fuse_n,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
3.2666,5.2191,8.8432,2.108,3.5601,5.1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.2666,7.7897,8.2722,2.108,4.3456,5.6337,False,"[-0.1305, -0.1305, -0.6527, -0.3264, -0.1958, -0.0653, -0.5222, -0.0]","[-218.4361, -397.2572, -2004.9026, -2925.2556, -6144.2861, -16277.5544, -50361.8476, -51906.977]","[4.0465, 4.04, -1002002.199, -1002922.552, -1006141.5847, -1016274.8508, -1050359.1462, -1051904.2756]","[5.396, 5.634, 5.747, 5.636, 4.076, 4.631, 5.694, 6.059]","[[[3.1148, 0.0], [4.828, 0.0], [7.3977, -0.1305], [9.3964, 0.0], [12.8228, -0.1305], [16.8202, -0.2611]], [[3.1148, 0.0], [4.828, 0.0], [6.8267, 0.0], [8.5399, 0.0], [12.8228, -0.1305], [16.8202, -0.2611]], [[3.1148, 0.0], [4.828, 0.0], [6.8267, 0.0], [8.5399, 0.0], [13.9649, 0.0], [15.107, 1.3055]], [[3.1148, 0.0], [4.828, 0.0], [6.8267, 0.0], [8.5399, 0.0], [14.536, 0.0], [15.107, -0.6527]], [[3.1148, 0.0], [4.828, 0.0], [7.3977, -0.1305], [9.3964, 0.0], [17.9623, 0.5222], [19.6755, -0.3916]], [[3.1148, 0.0], [4.828, 0.0], [6.8267, 0.0], [8.5399, 0.0], [19.1045, -1.1749], [16.8202, -0.1305]], [[3.1148, 0.0], [4.828, 0.0], [7.3977, -0.1305], [9.3964, 0.0], [16.8202, -11.4884], [31.0967, 1.0444]], [[3.1148, 0.0], [4.828, 0.0], [7.3977, -0.1305], [9.3964, 0.0], [21.1032, 0.2611], [5.1135, 0.0]]]",0.6206,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,4.076,8.0,3.2666,6.9332,5.4214,2.108,3.9887,4.076,"[[3.115, 0.0], [4.828, 0.0], [6.827, 0.0], [8.54, 0.0], [12.823, -0.131], [16.82, -0.261]]",ok,6.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8b77b8e2cbf144bea91f4c1856b05a7c,scene-0637,42
1.8941,4.2414,5.9669,1.5067,2.5694,3.5827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.8941,4.2414,7.1089,1.5067,2.498,3.7254,False,"[-0.1305, -0.1305, -0.0653, -0.0653, -0.3264, -0.1305, -0.0, -0.1305]","[-67.2179, -257.0194, -841.4269, -1543.5666, -2646.4878, -5802.2965, -13551.1971, -958984.2018]","[3.3958, 1.081, -1000838.3283, -1001542.7822, -1002645.7035, -1005801.5121, -1013548.0985, -1958981.1032]","[3.725, 3.583, 2.465, 2.396, 2.968, 2.548, 2.922, 10.496]","[[[3.1148, 0.0], [6.5412, 0.0], [9.9675, -0.1305], [12.8228, -0.1305], [16.2492, -0.1305], [18.8189, -0.2611]], [[3.1148, 0.0], [7.3977, -0.1305], [9.9675, -0.1305], [12.8228, -0.1305], [16.2492, -0.1305], [18.8189, -0.2611]], [[3.1148, 0.0], [6.5412, 0.0], [9.9675, -0.1305], [12.8228, -0.1305], [19.6755, -0.6527], [28.8125, 0.1305]], [[3.1148, 0.0], [7.3977, -0.1305], [9.9675, -0.1305], [12.8228, -0.1305], [19.39, 0.0], [22.8163, 0.1305]], [[3.1148, 0.0], [7.3977, -0.1305], [9.9675, -0.1305], [12.8228, -0.1305], [19.1045, -0.2611], [19.6755, -0.6527]], [[3.1148, 0.0], [7.3977, -0.1305], [9.9675, -0.1305], [12.8228, -0.1305], [20.8176, 0.6527], [20.8176, -0.2611]], [[3.1148, 0.0], [6.5412, 0.0], [9.9675, -0.1305], [12.8228, -0.1305], [22.8163, 1.1749], [20.2466, 0.0]], [[3.1148, 0.0], [6.5412, 0.0], [9.9675, -0.1305], [12.8228, -0.1305], [69.6432, -0.5222], [21.1032, 0.2611]]]",2.54,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,2.3956,8.0,1.0384,4.2414,3.1224,1.0788,2.2841,2.3956,"[[3.115, 0.0], [6.541, 0.0], [9.968, -0.131], [12.823, -0.131], [16.249, -0.131], [18.819, -0.261]]",ok,10.4961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e5313f353c1340288bc407c3f52f5226,scene-0637,42
0.5435,1.3129,0.9762,0.3707,0.78,1.2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5435,1.0363,0.9762,0.3707,0.5751,0.8831,True,"[-0.1305, -0.3916, -0.1305, -0.1305, -0.0653, -0.1958, -0.1305, -0.718]","[-451.9369, -60.7142, -410.8525, -492.6625, -1301.6319, -4202.8666, -5715.5655, -37330.9491]","[5.176, 3.9268, 3.6677, -1000488.4939, -1001298.9751, -1004198.698, -1005712.9087, -1037328.2923]","[0.543, 1.18, 1.115, 0.978, 1.174, 1.195, 4.309, 3.363]","[[[4.2569, 0.0], [8.5399, 0.0], [13.1083, -0.2611], [17.1058, 0.0], [22.8163, -0.1305], [26.2427, -0.2611]], [[4.2569, 0.0], [8.5399, 0.0], [13.1083, -0.2611], [17.1058, 0.0], [20.5321, -0.2611], [24.244, -0.7833]], [[4.2569, 0.0], [8.5399, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [19.9611, -0.1305], [25.9572, -0.2611]], [[4.2569, 0.0], [8.5399, 0.0], [13.1083, -0.2611], [17.1058, 0.0], [19.9611, -0.1305], [25.9572, -0.2611]], [[4.2569, 0.0], [8.5399, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [22.5308, -0.2611], [23.1019, -0.1305]], [[4.2569, 0.0], [8.5399, 0.0], [13.1083, -0.2611], [17.1058, 0.0], [17.9623, 0.1305], [27.0993, -0.3916]], [[4.2569, 0.0], [8.5399, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [25.9572, 0.2611], [46.2298, 0.2611]], [[4.2569, 0.0], [8.5399, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [28.5269, -0.1305], [15.9636, 1.436]]]",1.2535,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,0.543,8.0,0.5435,1.0363,0.692,0.3707,0.5751,0.543,"[[4.257, 0.0], [8.54, 0.0], [13.108, -0.261], [17.106, 0.0], [20.532, -0.131], [25.957, -0.261]]",ok,4.3092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3cc7d2152d6042708f0935f99552e0d8,scene-0637,42
0.0606,1.8567,5.608,0.1067,1.033,2.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.0606,1.5712,5.608,0.1067,0.6054,1.8641,True,"[-0.0653, -0.0653, -0.0653, -0.1305, -0.4569, -0.0653, -0.0653, -0.2611]","[-5.7892, -138.3278, -292.7623, -348.1506, -517.7031, -1545.2459, -2604.3234, -3074.2518]","[3.2324, 3.1139, 2.9761, 2.4378, -1000516.0284, -1001543.5713, -1002602.6488, -1003072.577]","[1.864, 2.149, 0.868, 2.303, 3.537, 1.532, 1.2, 1.725]","[[[3.6858, 0.0], [7.3977, 0.0], [11.1096, 0.0], [14.8215, -0.1305], [18.8189, -0.1305], [23.3874, -0.1305]], [[3.6858, 0.0], [7.3977, 0.0], [11.9662, -0.1305], [15.6781, -0.1305], [18.8189, -0.1305], [23.3874, -0.1305]], [[3.6858, 0.0], [7.3977, 0.0], [11.1096, 0.0], [14.8215, -0.1305], [16.5347, -0.1305], [19.6755, 0.1305]], [[3.6858, 0.0], [7.3977, 0.0], [11.9662, -0.1305], [15.6781, -0.1305], [18.8189, -0.7833], [24.244, -0.2611]], [[3.6858, 0.0], [7.3977, 0.0], [11.1096, 0.0], [14.8215, -0.1305], [21.1032, -0.2611], [31.0967, 0.9138]], [[3.6858, 0.0], [7.3977, 0.0], [11.9662, -0.1305], [15.6781, -0.1305], [16.5347, 0.0], [21.9598, -0.1305]], [[3.6858, 0.0], [7.3977, 0.0], [11.9662, -0.1305], [15.6781, -0.1305], [15.3926, 0.0], [20.5321, 0.1305]], [[3.6858, 0.0], [7.3977, 0.0], [11.1096, 0.0], [14.8215, -0.1305], [16.2492, 0.0], [25.1006, -0.5222]]]",0.7604,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,0.8683,8.0,0.0606,1.5712,1.9173,0.1067,0.6054,0.8683,"[[3.686, 0.0], [7.398, 0.0], [11.11, 0.0], [14.822, -0.131], [18.819, -0.131], [23.387, -0.131]]",ok,3.5371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cc92df0799e44da89bfb8d8434f954ed,scene-0637,42
1.5912,3.6058,4.5175,1.3346,2.2329,3.0798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.5912,3.6058,4.5175,1.3346,2.2329,3.0322,True,"[-0.0, -0.0, -0.3264, -0.1305, -0.3916, -4.6998, -0.0, -1.7624]","[-101.9603, -240.7276, -4008.4502, -4233.7898, -7095.1001, -21724.2105, -521094.6287, -962641.6976]","[3.8575, 3.7026, -1004005.7525, -1004231.2467, -1007092.557, -1021721.5128, -1521091.931, -1962639.1545]","[3.032, 3.032, 3.809, 3.235, 2.414, 5.157, 21.735, 14.61]","[[[2.8293, 0.0], [5.1135, 0.0], [7.6833, 0.0], [9.9675, 0.0], [12.8228, 0.0], [14.2505, 0.0]], [[2.2582, 0.0], [5.6846, 0.0], [7.6833, 0.0], [9.9675, 0.0], [12.8228, 0.0], [14.2505, 0.0]], [[2.8293, 0.0], [5.1135, 0.0], [7.6833, 0.0], [9.9675, 0.0], [16.2492, 0.9138], [15.3926, 0.6527]], [[2.2582, 0.0], [5.6846, 0.0], [7.6833, 0.0], [9.9675, 0.0], [9.9675, 1.1749], [17.9623, 0.2611]], [[2.2582, 0.0], [5.6846, 0.0], [7.6833, 0.0], [9.9675, 0.0], [7.3977, 0.0], [14.536, 0.7833]], [[2.8293, 0.0], [5.1135, 0.0], [7.6833, 0.0], [9.9675, 0.0], [19.6755, -0.1305], [14.2505, -9.3996]], [[2.8293, 0.0], [5.1135, 0.0], [7.6833, 0.0], [9.9675, 0.0], [69.6432, 0.5222], [69.6432, 0.0]], [[2.2582, 0.0], [5.6846, 0.0], [7.6833, 0.0], [9.9675, 0.0], [69.6432, -0.1305], [26.5282, 3.5248]]]",6.663,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,2.4138,8.0,2.1622,3.6058,4.8692,1.3346,2.2329,2.4138,"[[2.829, 0.0], [5.113, 0.0], [7.683, 0.0], [9.968, 0.0], [12.823, 0.0], [14.25, 0.0]]",ok,21.7348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ccd7c315063047ddb231fceb7ceff64b,scene-0638,42
1.2003,5.1021,10.291,0.7445,2.2181,4.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,1.2003,4.4169,11.2048,0.7445,2.1118,4.4741,True,"[-2.7415, -2.7415, -2.2846, -2.0888, -2.2846, -1.6971, -2.9374, -3.8512]","[-242.2796, -668.3519, -1328.4699, -8336.9294, -11291.235, -30942.1611, -52289.2702, -152878.0603]","[0.6895, 0.5752, -1001328.1713, -1008336.6308, -1011291.0419, -1030941.968, -1052288.9716, -1152877.8671]","[4.474, 4.545, 4.667, 4.672, 3.8, 4.556, 5.611, 6.026]","[[[1.9727, -0.1305], [4.2569, -0.5222], [5.9701, -1.1749], [8.2543, -1.8277], [9.1109, -3.1332], [11.1096, -5.4831]], [[1.9727, -0.1305], [4.2569, -0.5222], [5.9701, -0.9138], [8.5399, -2.4804], [9.1109, -3.1332], [11.1096, -5.4831]], [[1.9727, -0.1305], [4.2569, -0.5222], [5.9701, -1.1749], [8.2543, -1.8277], [9.9675, -4.8303], [8.2543, -4.5692]], [[1.9727, -0.1305], [4.2569, -0.5222], [5.9701, -1.1749], [8.2543, -1.8277], [7.9688, -2.2193], [19.6755, -4.1776]], [[1.9727, -0.1305], [4.2569, -0.5222], [5.9701, -0.9138], [8.5399, -2.4804], [7.9688, 1.3055], [14.2505, -4.5692]], [[1.9727, -0.1305], [4.2569, -0.5222], [5.9701, -0.9138], [8.5399, -2.4804], [1.1161, 0.0], [11.6807, -3.3943]], [[1.9727, -0.1305], [4.2569, -0.5222], [5.9701, -1.1749], [8.2543, -1.8277], [-2.8813, -1.5666], [10.5386, -5.8747]], [[1.9727, -0.1305], [4.2569, -0.5222], [5.9701, -0.9138], [8.5399, -2.4804], [11.3952, 16.5798], [16.8202, -7.7024]]]",0.6544,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,3.7996,8.0,1.2003,5.1021,10.7756,0.7445,2.2181,3.7996,"[[1.973, -0.131], [4.257, -0.522], [5.97, -1.175], [8.254, -1.828], [9.111, -3.133], [11.11, -5.483]]",ok,6.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c2883c7af8154962817ba909773d6e05,scene-0638,42
1.9899,2.6089,4.5484,1.5879,2.2653,2.9705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.9899,2.6089,2.4121,1.5879,2.0519,2.4216,True,"[-0.5875, -0.0, -0.7833, -0.0, -0.4569, -0.2611, -0.7833, -0.2611]","[-388.652, -464.7339, -1011.2791, -1048.9214, -4670.5341, -6105.9418, -10030.3779, -36293.3567]","[2.8668, -1000461.8276, -1001008.5817, -1001046.224, -1004667.8367, -1006103.0355, -1010027.6805, -1036290.4504]","[2.009, 2.512, 2.543, 2.464, 2.725, 3.042, 3.905, 5.947]","[[[4.2569, 0.0], [8.5399, 0.0], [12.5373, 0.0], [16.8202, 0.1305], [19.6755, 1.3055], [24.244, 1.1749]], [[4.2569, 0.0], [8.5399, 0.0], [12.5373, 0.0], [16.8202, 0.1305], [22.2453, 0.1305], [24.5295, 0.0]], [[3.4003, 0.0], [9.1109, 0.0], [12.5373, 0.0], [16.8202, 0.1305], [21.9598, 0.0], [24.244, -1.5666]], [[3.4003, 0.0], [9.1109, 0.0], [12.5373, 0.0], [16.8202, 0.1305], [22.2453, 0.1305], [24.5295, 0.0]], [[3.4003, 0.0], [9.1109, 0.0], [12.5373, 0.0], [16.8202, 0.1305], [22.2453, -1.3055], [18.8189, -0.9138]], [[4.2569, 0.0], [8.5399, 0.0], [12.5373, 0.0], [16.8202, 0.1305], [18.8189, 0.7833], [31.3822, 0.5222]], [[3.4003, 0.0], [9.1109, 0.0], [12.5373, 0.0], [16.8202, 0.1305], [19.9611, 0.1305], [8.5399, 1.5666]], [[4.2569, 0.0], [8.5399, 0.0], [12.5373, 0.0], [16.8202, 0.1305], [20.5321, 0.1305], [-2.8813, 0.5222]]]",1.1795,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,2.0091,8.0,1.9899,2.6089,2.1727,1.5879,2.0519,2.0091,"[[4.257, 0.0], [8.54, 0.0], [12.537, 0.0], [16.82, 0.131], [21.96, 0.131], [24.244, 0.0]]",ok,5.9465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f0a91381bd0a4427ba3bbea2252981d3,scene-0638,42
0.4602,0.426,1.3253,0.2579,0.2755,0.6049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.4602,0.426,1.3244,0.2579,0.2755,0.6047,True,"[-0.0, -0.0653, -0.1305, -0.1305, -0.0653, -0.1305, -0.1305, -0.1305]","[-76.0458, -181.0222, -43.4658, -106.3955, -982.5301, -4605.1221, -99079.2486, -436981.5322]","[4.5264, 3.1106, 1.6982, 1.6969, -1000980.5976, -1004603.1896, -1099077.3169, -1436979.6005]","[1.603, 0.56, 0.605, 0.604, 0.49, 1.225, 3.391, 17.354]","[[[3.6858, 0.0], [6.8267, 0.0], [10.5386, -0.1305], [14.2505, -0.1305], [19.1045, -0.1305], [25.6716, 0.0]], [[3.6858, 0.0], [6.8267, 0.0], [10.8241, 0.0], [14.2505, -0.1305], [17.1058, 0.1305], [17.6768, 0.1305]], [[3.6858, 0.0], [6.8267, 0.0], [10.5386, -0.1305], [14.2505, -0.1305], [17.9623, -0.1305], [20.8176, -0.2611]], [[3.6858, 0.0], [6.8267, 0.0], [10.8241, 0.0], [14.2505, -0.1305], [17.9623, -0.1305], [20.8176, -0.2611]], [[3.6858, 0.0], [6.8267, 0.0], [10.5386, -0.1305], [14.2505, -0.1305], [15.3926, -0.2611], [19.9611, -0.1305]], [[3.6858, 0.0], [6.8267, 0.0], [10.5386, -0.1305], [14.2505, -0.1305], [21.6742, -0.3916], [20.8176, -0.2611]], [[3.6858, 0.0], [6.8267, 0.0], [10.8241, 0.0], [14.2505, -0.1305], [0.8306, 0.0], [22.8163, -0.2611]], [[3.6858, 0.0], [6.8267, 0.0], [10.8241, 0.0], [14.2505, -0.1305], [69.6432, -0.3916], [69.6432, -0.2611]]]",5.4154,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,0.4899,8.0,0.4602,0.426,0.4619,0.2579,0.2755,0.4899,"[[3.686, 0.0], [6.827, 0.0], [10.539, -0.131], [14.25, -0.131], [17.962, -0.131], [20.818, 0.0]]",ok,17.3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457185e7311943ec97c79aea2a45df79,scene-0638,42
5.399,11.1096,16.2497,4.2569,7.0408,9.5394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.6846,11.1096,15.9636,4.2569,7.0408,9.4917,True,"[-0.0653, -0.1958, -0.0, -0.0653, -0.1305, -0.1958, -2.7415, -0.1958]","[-101.9382, -194.4671, -202.4235, -180.1999, -221.9828, -3412.7407, -5676.5813, -13075.6114]","[3.8611, 3.6894, 3.5971, 3.5272, 3.4424, -1003409.9662, -1005673.8069, -1013073.1527]","[9.492, 8.687, 10.348, 9.492, 9.492, 9.159, 9.259, 10.255]","[[[2.8293, 0.0], [5.6846, 0.0], [8.5399, 0.0], [11.1096, 0.0], [12.8228, -0.1305], [15.9636, -0.1305]], [[2.8293, 0.0], [5.6846, 0.0], [8.5399, 0.0], [11.1096, 0.0], [12.2517, -0.6527], [11.6807, 0.3916]], [[3.1148, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, 0.0], [15.107, 0.0], [18.8189, 0.0]], [[3.1148, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, 0.0], [12.8228, -0.1305], [15.9636, -0.1305]], [[3.1148, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, 0.0], [13.9649, -0.1305], [14.8215, 0.2611]], [[2.8293, 0.0], [5.6846, 0.0], [8.5399, 0.0], [11.1096, 0.0], [10.253, 0.1305], [16.5347, 0.3916]], [[2.8293, 0.0], [5.6846, 0.0], [8.5399, 0.0], [11.1096, 0.0], [9.9675, 0.1305], [16.5347, -5.4831]], [[3.1148, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, 0.0], [19.39, 0.3916], [13.9649, 0.3916]]]",0.5149,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,8.6866,8.0,5.6846,11.1096,11.6873,4.2569,7.0408,8.6866,"[[2.829, 0.0], [5.685, 0.0], [8.54, 0.0], [11.11, 0.0], [12.823, -0.131], [15.964, 0.0]]",ok,10.3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4cecbedd7c9c406ba5a0b22a3fa2e49c,scene-0770,42
5.399,11.1104,16.2497,4.2569,7.041,9.5871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.399,11.1104,17.3918,4.2569,7.041,9.8251,False,"[-0.0653, -0.0653, -0.0, -0.0653, -0.0653, -0.1958, -0.4569, -0.0653]","[-137.7634, -168.4672, -652.8747, -443.978, -540.4976, -688.3906, -2222.419, -2936.935]","[3.9242, 3.8923, 3.868, 3.5959, 3.5058, 2.3841, -1002219.7927, -1002934.3086]","[9.587, 9.825, 10.209, 9.492, 8.501, 10.778, 10.4, 9.635]","[[[3.1148, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [13.1083, -0.1305], [16.2492, -0.1305]], [[3.1148, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [13.3939, -0.2611], [17.3913, -0.1305]], [[3.1148, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [15.3926, 0.7833], [17.6768, 0.0]], [[3.1148, 0.0], [4.828, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [13.1083, -0.1305], [16.2492, -0.1305]], [[3.1148, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [11.1096, -1.0444], [11.6807, -0.1305]], [[3.1148, 0.0], [4.828, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [15.9636, -0.2611], [21.1032, -0.3916]], [[3.1148, 0.0], [4.828, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [16.8202, 0.0], [17.9623, 0.9138]], [[3.1148, 0.0], [4.828, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [15.9636, 0.1305], [14.2505, 0.1305]]]",0.646,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,8.5007,8.0,5.399,11.1104,11.6814,4.2569,7.041,8.5007,"[[3.115, 0.0], [5.399, 0.0], [8.54, 0.0], [11.11, -0.131], [13.394, -0.131], [17.391, -0.131]]",ok,10.7776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7aefa57cb973455985b3912a969692ec,scene-0770,42
5.9701,12.2524,15.9642,4.5424,7.4693,10.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.9701,11.1096,15.9642,4.5424,7.1836,9.8249,True,"[-0.0653, -0.0, -0.0653, -0.3264, -5.4178, -8.2899, -0.7833, -0.1305]","[-81.1145, -3967.3188, -6111.4679, -9290.1944, -9980.2148, -26760.4192, -95139.4256, -107380.8954]","[3.8096, -1003964.9176, -1006109.0669, -1009287.7932, -1009977.8138, -1026758.0181, -1095137.0244, -1107378.4943]","[9.825, 10.063, 8.969, 11.159, 9.54, 9.756, 19.585, 18.154]","[[[3.1148, 0.0], [5.9701, 0.0], [8.5399, 0.0], [11.1096, 0.0], [14.2505, -0.1305], [15.9636, -0.1305]], [[3.1148, 0.0], [5.9701, 0.0], [8.5399, 0.0], [11.1096, 0.0], [11.3952, 0.0], [20.2466, 0.0]], [[3.1148, 0.0], [5.9701, 0.0], [7.3977, -0.1305], [7.1122, 0.0], [14.2505, -0.1305], [15.9636, -0.1305]], [[3.1148, 0.0], [5.9701, 0.0], [8.5399, 0.0], [11.1096, 0.0], [19.9611, -0.1305], [18.2479, 0.6527]], [[3.1148, 0.0], [5.9701, 0.0], [7.3977, -0.1305], [7.1122, 0.0], [13.3939, 0.2611], [17.1058, -10.8356]], [[3.1148, 0.0], [5.9701, 0.0], [7.3977, -0.1305], [7.1122, 0.0], [14.8215, 0.1305], [11.3952, 16.5798]], [[3.1148, 0.0], [5.9701, 0.0], [8.5399, 0.0], [11.1096, 0.0], [19.1045, -0.6527], [69.6432, 1.5666]], [[3.1148, 0.0], [5.9701, 0.0], [7.3977, -0.1305], [7.1122, 0.0], [15.6781, 0.5222], [69.6432, -0.2611]]]",3.9487,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,8.9685,8.0,5.9701,7.1122,15.9642,4.5424,5.899,8.9685,"[[3.115, 0.0], [5.97, 0.0], [8.54, 0.0], [11.11, 0.0], [14.25, -0.131], [15.964, -0.131]]",ok,19.5851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41e55a08b2dd4bb0836017b43cd181b3,scene-0770,42
5.399,11.1104,16.2497,4.2569,7.041,9.5871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.399,11.1104,16.2497,4.1141,6.9696,9.6347,False,"[-0.0653, -0.0653, -0.0653, -0.2611, -0.0653, -0.0653, -0.0653, -4.1123]","[-74.0759, -88.2209, -501.0804, -522.7387, -757.1189, -1753.4628, -5383.9519, -17306.0621]","[2.2403, 2.2378, 2.1633, 2.0121, -1000755.8591, -1001752.203, -1005382.6921, -1017304.8021]","[9.492, 9.54, 10.825, 9.83, 10.446, 9.682, 9.111, 10.758]","[[[2.8293, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [13.6794, 0.1305], [15.3926, -0.1305]], [[2.8293, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [13.1083, -0.1305], [16.2492, -0.1305]], [[2.8293, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [16.2492, 0.3916], [20.8176, -0.1305]], [[2.8293, 0.0], [5.399, 0.0], [7.9688, 0.0], [12.5373, 0.1305], [15.107, 0.7833], [15.107, 0.5222]], [[2.8293, 0.0], [5.399, 0.0], [7.9688, 0.0], [12.5373, 0.1305], [16.8202, 0.6527], [17.1058, 0.1305]], [[2.8293, 0.0], [5.399, 0.0], [7.9688, 0.0], [12.5373, 0.1305], [13.1083, -0.1305], [16.2492, -0.1305]], [[2.8293, 0.0], [5.399, 0.0], [7.9688, 0.0], [12.5373, 0.1305], [10.8241, 0.0], [15.107, -0.1305]], [[2.8293, 0.0], [5.399, 0.0], [8.5399, 0.0], [11.1096, -0.1305], [19.9611, -0.5222], [14.536, -8.2246]]]",0.5949,0.0,0.0,0.0,0.0,0.0,0.0,True,[3],0.0,0.0,0.0,9.1111,8.0,5.399,12.538,15.1076,4.1141,7.1838,9.1111,"[[2.829, 0.0], [5.399, 0.0], [8.54, 0.0], [11.11, -0.131], [13.679, 0.131], [16.249, -0.131]]",ok,10.8251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18616ac104ee4f92b6127dc67bb85f0b,scene-0770,42
