base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_cand_wps,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_fuse_feasible,got_fuse_n,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
1.0712,3.0755,2.8206,0.7841,1.6034,2.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.0712,3.0755,3.9601,0.7841,1.6034,2.3193,False,"[-0.0653, -0.2611, -0.1958, -8.2899]","[-54.8118, -67.6287, -1161.8713, -910811.7221]","[4.3157, 4.26, -1001158.742, -1910808.5928]","[2.319, 2.105, 1.68, 11.906]","[[[3.6858, 0.0], [7.3977, 0.0], [11.1096, -0.1305], [14.2505, -0.1305], [18.2479, -0.1305], [22.2453, -0.1305]], [[3.6858, 0.0], [7.3977, 0.0], [11.1096, -0.1305], [14.2505, -0.1305], [18.2479, -0.1305], [23.6729, 0.5222]], [[3.6858, 0.0], [7.3977, 0.0], [11.1096, -0.1305], [14.2505, -0.1305], [20.5321, 0.3916], [23.9585, -0.3916]], [[3.6858, 0.0], [7.3977, 0.0], [11.1096, -0.1305], [14.2505, -0.1305], [69.6432, -0.2611], [23.3874, 16.5798]]]",4.2806,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,1.6799,4.0,1.0712,3.0755,2.2409,0.7841,1.6034,1.6799,"[[3.686, 0.0], [7.398, 0.0], [11.11, -0.131], [14.25, -0.131], [18.248, -0.131], [22.245, -0.131]]",ok,11.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d42e413c7c4d4fbdba460be4f8d01da1,scene-0633,42
0.388,0.8804,0.1833,0.2882,0.4498,0.3832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.388,0.8804,0.1833,0.2882,0.4498,0.3832,False,"[-0.1305, -0.3264, -0.0653, -0.0]","[-77.1081, -44.9719, -886.166, -940863.0528]","[4.1854, 2.5819, -1000882.5587, -1940859.4454]","[0.383, 1.054, 1.085, 9.183]","[[[3.6858, 0.0], [7.3977, 0.0], [11.1096, -0.1305], [14.2505, -0.1305], [18.2479, -0.1305], [21.6742, -0.2611]], [[3.6858, 0.0], [7.3977, 0.0], [11.1096, -0.1305], [14.2505, -0.1305], [16.8202, 0.5222], [19.39, 0.6527]], [[3.6858, 0.0], [7.3977, 0.0], [11.1096, -0.1305], [14.2505, -0.1305], [17.3913, 0.0], [25.3861, -0.1305]], [[3.6858, 0.0], [7.3977, 0.0], [11.1096, -0.1305], [14.2505, -0.1305], [69.6432, -0.2611], [19.6755, 0.0]]]",3.6231,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,0.3832,4.0,0.388,0.8804,0.1833,0.2882,0.4498,0.3832,"[[3.686, 0.0], [7.398, 0.0], [11.11, -0.131], [14.25, -0.131], [18.248, -0.131], [21.674, -0.261]]",ok,9.1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5b360c6fe72d497185ef502483f1ac68,scene-0633,42
0.7313,1.0529,0.3928,0.5567,0.8606,0.8974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.7313,1.0529,0.3928,0.5567,0.7896,0.8501,True,"[-0.0, -0.1305, -0.3916, -0.1305]","[-136.0172, -8328.4717, -22180.1704, -89578.3503]","[4.9158, -1008325.5516, -1022177.2503, -1089575.4302]","[0.85, 2.705, 2.253, 4.122]","[[[2.2582, 0.0], [4.5424, 0.0], [6.8267, 0.0], [9.1109, 0.0], [10.5386, 0.0], [13.6794, 0.0]], [[2.2582, 0.0], [4.5424, 0.0], [6.8267, 0.0], [9.1109, 0.0], [11.9662, 1.3055], [1.9727, -0.2611]], [[2.2582, 0.0], [4.5424, 0.0], [6.8267, 0.0], [9.1109, 0.0], [2.8293, 0.0], [13.3939, 0.7833]], [[2.2582, 0.0], [4.5424, 0.0], [6.8267, 0.0], [9.1109, 0.0], [10.8241, 16.5798], [8.8254, 0.2611]]]",1.1679,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,0.8501,4.0,0.7313,1.0529,0.3928,0.5567,0.7896,0.8501,"[[2.258, 0.0], [4.542, 0.0], [6.827, 0.0], [9.111, 0.0], [10.539, 0.0], [13.679, 0.0]]",ok,4.1222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1da9c46177344f4f9ebd3d15d199b785,scene-0633,42
4.8919,9.839,12.9145,3.6623,6.1455,8.1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.8919,9.839,12.9145,3.6623,6.0741,8.0793,True,"[-0.0653, -0.1958, -2.2193, -0.0653]","[-97.9188, -1111.9275, -5906.492, -6813.7997]","[5.0106, -1001108.7009, -1005903.2654, -1006810.5731]","[8.079, 7.478, 8.803, 8.46]","[[[2.8293, 0.0], [5.399, 0.0], [7.6833, 0.0], [10.5386, 0.0], [12.5373, 0.0], [15.3926, -0.1305]], [[2.8293, 0.0], [5.399, 0.0], [7.6833, 0.0], [10.5386, 0.0], [12.8228, 1.436], [11.3952, -0.3916]], [[2.8293, 0.0], [5.399, 0.0], [7.6833, 0.0], [10.5386, 0.0], [13.3939, 2.7415], [17.9623, -4.4387]], [[2.8293, 0.0], [5.399, 0.0], [7.6833, 0.0], [10.5386, 0.0], [17.1058, -0.1305], [13.1083, 0.1305]]]",0.4919,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,7.4778,4.0,4.8919,9.839,8.9216,3.6623,6.0741,7.4778,"[[2.829, 0.0], [5.399, 0.0], [7.683, 0.0], [10.539, 0.0], [12.537, 0.0], [15.393, -0.131]]",ok,8.8033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3bb017b691c34f8f89985c0c2220ccec,scene-0634,42
2.3706,7.9168,15.9661,1.6823,3.93,7.1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,2.3706,6.9646,15.9661,1.6823,3.6044,6.9088,True,"[-3.5248, -5.3525, -8.2899, 8.2899]","[-406.1655, -794.5371, -5162.6241, -86829.1665]","[1.7209, -1000793.2323, -1005161.3193, -1086827.8617]","[6.909, 7.594, 8.45, 7.682]","[[[1.6871, -0.1305], [3.6858, -0.7833], [6.2556, -1.5666], [7.1122, -2.3499], [9.1109, -4.5692], [9.9675, -7.0497]], [[1.6871, -0.1305], [3.6858, -0.7833], [6.2556, -1.5666], [7.1122, -2.3499], [10.5386, -5.6136], [15.3926, -10.7051]], [[1.6871, -0.1305], [3.6858, -0.7833], [6.2556, -1.5666], [7.1122, -2.3499], [9.3964, -4.5692], [16.5347, -16.5798]], [[1.6871, -0.1305], [3.6858, -0.7833], [6.2556, -1.5666], [7.1122, -2.3499], [7.6833, 16.5798], [32.2388, 16.5798]]]",0.546,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,6.9088,4.0,2.3706,6.9646,15.9661,1.6823,3.6044,6.9088,"[[1.687, -0.131], [3.686, -0.783], [6.256, -1.567], [7.112, -2.35], [9.111, -4.569], [9.968, -7.05]]",ok,8.4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93ca32c6f20745cd9d6010c66a2721c8,scene-0634,42
1.403,2.9044,3.7673,0.9405,1.6715,2.3617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.403,2.9044,3.7673,0.9405,1.6715,2.3617,False,"[-0.1305, -0.0, -0.0653, -0.5875]","[-42.819, -2102.6474, -4934.3678, -7190.6508]","[3.2846, -1002100.9422, -1004932.6625, -1007188.9456]","[2.362, 3.171, 3.599, 3.283]","[[[3.1148, 0.0], [6.5412, -0.1305], [9.3964, -0.1305], [12.5373, -0.2611], [15.3926, -0.2611], [17.3913, -0.2611]], [[3.1148, 0.0], [6.5412, -0.1305], [9.3964, -0.1305], [12.5373, -0.2611], [14.536, 0.1305], [23.1019, 0.0]], [[3.1148, 0.0], [6.5412, -0.1305], [9.3964, -0.1305], [12.5373, -0.2611], [20.2466, -0.3916], [19.9611, -0.1305]], [[3.1148, 0.0], [6.5412, -0.1305], [9.3964, -0.1305], [12.5373, -0.2611], [13.1083, -0.5222], [25.1006, -1.1749]]]",0.4562,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,2.3617,4.0,1.403,2.9044,3.7673,0.9405,1.6715,2.3617,"[[3.115, 0.0], [6.541, -0.131], [9.396, -0.131], [12.537, -0.261], [15.393, -0.261], [17.391, -0.261]]",ok,3.5988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,098415a9e8b7401a8f30c1425ad612eb,scene-0634,42
5.265,10.158,15.7502,3.8919,6.4681,9.1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.4074,11.0146,15.7502,3.0349,6.0396,8.8696,True,"[-0.1305, -0.2611, -0.6527, -0.0653]","[-237.8309, -3590.6855, -4354.0881, -901082.6878]","[4.7776, -1003587.1361, -1004350.5387, -1901079.1384]","[8.87, 10.394, 9.084, 17.15]","[[[2.8293, 0.0], [6.5412, 0.0], [10.253, -0.1305], [15.107, -0.1305], [18.2479, -0.2611], [21.3887, -0.2611]], [[2.8293, 0.0], [6.5412, 0.0], [10.253, -0.1305], [15.107, -0.1305], [23.6729, -0.6527], [25.1006, -0.5222]], [[2.8293, 0.0], [6.5412, 0.0], [10.253, -0.1305], [15.107, -0.1305], [16.8202, -3.1332], [23.6729, -1.3055]], [[2.8293, 0.0], [6.5412, 0.0], [10.253, -0.1305], [15.107, -0.1305], [69.6432, -0.3916], [19.6755, -0.1305]]]",3.385,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,8.8696,4.0,4.4074,11.0146,15.7502,3.0349,6.0396,8.8696,"[[2.829, 0.0], [6.541, 0.0], [10.253, -0.131], [15.107, -0.131], [18.248, -0.261], [21.389, -0.261]]",ok,17.1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794b5423be84d798ff953fff8307998,scene-0634,42
6.8899,13.5552,20.9975,5.1302,8.4297,11.9998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.3179,13.5552,20.141,4.7015,8.2153,11.7142,True,"[-0.1305, -0.1305, -0.9138, -0.1305]","[-20.6916, -505.0979, -1150.9011, -912114.3353]","[4.3838, 4.3826, -1001147.6734, -1912111.1076]","[11.714, 12.477, 11.35, 20.423]","[[[3.4003, 0.0], [6.8267, 0.0], [10.5386, -0.1305], [14.2505, -0.1305], [17.9623, -0.2611], [20.8176, -0.2611]], [[3.4003, 0.0], [6.8267, 0.0], [10.5386, -0.1305], [14.2505, -0.1305], [19.9611, -0.6527], [23.3874, -0.2611]], [[3.4003, 0.0], [6.8267, 0.0], [10.5386, -0.1305], [14.2505, -0.1305], [18.5334, -0.1305], [17.9623, 1.8277]], [[3.4003, 0.0], [6.8267, 0.0], [10.5386, -0.1305], [14.2505, -0.1305], [69.6432, -0.3916], [21.3887, -0.2611]]]",3.7356,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,11.3496,4.0,6.3179,13.5552,17.3839,4.7015,8.2153,11.3496,"[[3.4, 0.0], [6.827, 0.0], [10.539, -0.131], [14.25, -0.131], [17.962, -0.261], [20.818, -0.261]]",ok,20.4227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43f05ac397484672b9bdf86dcc0b0289,scene-0635,42
6.5424,12.8254,19.9627,4.8286,7.97,11.3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.5424,12.8254,19.9648,4.8286,8.1127,11.4449,False,"[-0.1958, -0.718, -0.0653, -0.3916]","[-34.7796, -32.4766, -3794.6718, -12829.6868]","[3.0482, 0.9248, -1003793.0124, -1012828.0274]","[11.445, 10.978, 12.017, 12.451]","[[[3.1148, 0.0], [6.5412, -0.1305], [9.9675, -0.1305], [12.8228, -0.2611], [16.2492, -0.3916], [19.9611, -0.3916]], [[3.1148, 0.0], [6.5412, -0.1305], [9.9675, -0.1305], [12.8228, -0.2611], [15.3926, -0.3916], [17.9623, -1.436]], [[3.1148, 0.0], [6.5412, -0.1305], [9.9675, -0.1305], [12.8228, -0.2611], [14.536, -0.6527], [25.1006, -0.1305]], [[3.1148, 0.0], [6.5412, -0.1305], [9.9675, -0.1305], [12.8228, -0.2611], [22.5308, -1.1749], [19.6755, -0.7833]]]",0.5586,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,10.978,4.0,6.5424,12.8254,18.0193,4.8286,8.1127,10.978,"[[3.115, 0.0], [6.541, -0.131], [9.968, -0.131], [12.823, -0.261], [16.249, -0.392], [19.961, -0.392]]",ok,12.4505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e2da4cb3c76f4b9dacf9e63f6d10a254,scene-0635,42
6.5424,12.5379,18.2497,4.8286,7.8981,11.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,6.5424,12.2524,20.5325,4.8286,7.7554,11.2098,False,"[-0.0653, -0.1305, -0.3916, -0.0653]","[-233.7042, -226.2674, -146.5721, -1064.0212]","[2.9086, 2.4434, 0.7158, -1001062.331]","[11.21, 10.92, 10.019, 10.492]","[[[3.1148, 0.0], [6.5412, -0.1305], [9.1109, -0.1305], [12.2517, -0.1305], [15.6781, -0.9138], [20.5321, -0.1305]], [[3.1148, 0.0], [6.5412, -0.1305], [9.1109, -0.1305], [12.2517, -0.1305], [16.2492, -0.2611], [18.2479, -0.2611]], [[3.1148, 0.0], [6.5412, -0.1305], [9.1109, -0.1305], [12.2517, -0.1305], [13.9649, -0.2611], [15.107, -0.7833]], [[3.1148, 0.0], [6.5412, -0.1305], [9.1109, -0.1305], [12.2517, -0.1305], [13.3939, -0.1305], [18.5334, -0.1305]]]",0.4497,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,10.0194,4.0,6.5424,12.2524,15.1273,4.8286,7.7554,10.0194,"[[3.115, 0.0], [6.541, -0.131], [9.111, -0.131], [12.252, -0.131], [15.678, -0.914], [20.532, -0.131]]",ok,11.2098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58470b43cd034f61b9aa7e1b5ce78221,scene-0635,42
5.9715,12.2524,18.2483,4.5432,7.6126,10.4917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,5.9715,13.6794,22.2457,4.5432,7.9701,12.1594,False,"[-0.0653, -0.3264, -0.0653, -0.1958]","[-307.4576, -1217.8124, -1893.8875, -25089.6625]","[4.4481, -1001214.9254, -1001891.0006, -1025086.7755]","[12.159, 10.828, 10.73, 9.398]","[[[3.1148, 0.0], [5.9701, -0.1305], [9.1109, -0.2611], [13.6794, 0.0], [18.8189, -0.6527], [22.2453, 0.1305]], [[3.1148, 0.0], [5.9701, -0.1305], [9.1109, -0.2611], [13.6794, 0.0], [14.8215, -0.3916], [18.2479, -0.6527]], [[3.1148, 0.0], [5.9701, -0.1305], [9.1109, -0.2611], [13.6794, 0.0], [14.2505, -0.1305], [18.2479, -0.1305]], [[3.1148, 0.0], [5.9701, -0.1305], [9.1109, -0.2611], [13.6794, 0.0], [7.3977, -0.1305], [17.1058, -0.3916]]]",0.9768,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,9.3982,4.0,5.9715,13.6794,17.1102,4.5432,7.9701,9.3982,"[[3.115, 0.0], [5.97, -0.131], [9.111, -0.261], [13.679, 0.0], [18.819, -0.653], [22.245, 0.131]]",ok,12.1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4ef7c8c891a84b9eb030f12e1c07830f,scene-0635,42
0.5855,1.471,1.6189,0.5387,0.9804,1.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5855,3.7583,1.6252,0.5387,1.553,1.6017,False,"[-0.0653, -0.0653, -0.1958, -4.2429]","[-1645.0126, -2243.8012, -8349.2596, -22876.4347]","[-1001641.9912, -1002240.7798, -1008346.2382, -1022873.4133]","[1.602, 1.887, 2.092, 4.591]","[[[3.1148, 0.0], [6.5412, 0.0], [9.1109, 0.0], [9.9675, 0.0], [15.107, -0.1305], [18.2479, -0.1305]], [[3.1148, 0.0], [6.5412, 0.0], [9.1109, 0.0], [9.9675, 0.0], [15.107, -0.1305], [16.5347, -0.1305]], [[3.1148, 0.0], [6.5412, 0.0], [9.1109, 0.0], [9.9675, 0.0], [19.6755, -0.5222], [23.3874, -0.3916]], [[3.1148, 0.0], [6.5412, 0.0], [9.1109, 0.0], [9.9675, 0.0], [4.828, 1.0444], [15.6781, -8.4857]]]",1.1953,0.0,0.0,0.0,0.0,0.0,0.0,False,"[1, 1, 1]",0.0,0.0,0.0,1.6017,4.0,0.5855,3.7583,1.6252,0.5387,1.553,1.6017,"[[3.115, 0.0], [6.541, 0.0], [9.111, 0.0], [9.968, 0.0], [15.107, -0.131], [18.248, -0.131]]",ok,4.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ac231a1ef4c481c9c15921cafa87307,scene-0636,42
1.2437,3.2866,7.1447,0.8401,1.6849,3.2071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.2437,3.2866,6.5738,0.8401,1.7562,3.1595,True,"[-0.1305, -0.9791, -0.3916, -0.0653]","[-64.4591, -397.2998, -1931.1989, -60367.984]","[3.241, -1000395.3886, -1001929.2878, -1060366.0728]","[3.159, 4.564, 4.123, 3.848]","[[[2.2582, 0.0], [4.5424, 0.0], [6.5412, -0.1305], [8.5399, -0.1305], [11.1096, -0.2611], [12.5373, -0.2611]], [[2.2582, 0.0], [4.5424, 0.0], [6.5412, -0.1305], [8.5399, -0.1305], [12.2517, -0.6527], [19.6755, -1.9582]], [[2.2582, 0.0], [4.5424, 0.0], [6.5412, -0.1305], [8.5399, -0.1305], [10.5386, 0.6527], [18.8189, -0.7833]], [[2.2582, 0.0], [4.5424, 0.0], [6.5412, -0.1305], [8.5399, -0.1305], [-2.8813, 0.0], [13.3939, -0.1305]]]",0.5097,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,3.1595,4.0,1.2437,3.2866,6.5738,0.8401,1.7562,3.1595,"[[2.258, 0.0], [4.542, 0.0], [6.541, -0.131], [8.54, -0.131], [11.11, -0.261], [12.537, -0.261]]",ok,4.5637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a49f9ebfee6044589286b7f8e279ac18,scene-0636,42
2.6585,5.1715,6.5289,1.8328,3.0103,4.0977,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,ok,right,2.6585,6.0023,6.5289,1.8328,3.4314,4.3784,False,"[0.0653, 0.4569, -8.2899, 3.1332]","[-235.6051, -29414.0497, -68757.1404, -123637.3524]","[4.2219, -1029411.3089, -1068754.3996, -1123634.6117]","[4.378, 4.001, 9.581, 6.342]","[[[2.2582, 0.0], [5.1135, -0.1305], [7.6833, -0.1305], [10.8241, -0.2611], [11.9662, -0.1305], [13.1083, -0.1305]], [[2.2582, 0.0], [5.1135, -0.1305], [7.6833, -0.1305], [10.8241, -0.2611], [3.1148, -0.1305], [13.6794, -0.9138]], [[2.2582, 0.0], [5.1135, -0.1305], [7.6833, -0.1305], [10.8241, -0.2611], [7.1122, 16.5798], [22.8163, 16.5798]], [[2.2582, 0.0], [5.1135, -0.1305], [7.6833, -0.1305], [10.8241, -0.2611], [14.8215, 16.5798], [10.253, -6.2664]]]",2.2105,0.0,0.0,1.0,0.0,0.0,1.0,True,"[1, 1, 1]",0.0,0.0,0.3333333333333333,4.0007,4.0,2.6585,6.0023,6.6881,1.8328,3.4314,4.0007,"[[2.258, 0.0], [5.113, -0.131], [7.683, -0.131], [10.824, -0.261], [11.966, -0.131], [13.108, -0.131]]",ok,9.5811,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.25,0.3333333333333333,60f69450e83440ca822610054f48e17e,scene-0636,42
0.4758,0.1952,0.4109,0.4121,0.2936,0.3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.771,0.1952,1.3038,0.9874,0.5812,0.7074,False,"[-0.0653, -0.4569, -1.3708, -0.2611]","[-65.2631, -154.4564, -2882.952, -5732.2223]","[4.4787, 3.6572, -1002880.3403, -1005729.6106]","[0.707, 1.178, 1.224, 1.53]","[[[5.1135, -0.1305], [8.8254, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [20.8176, -0.1305], [24.5295, -0.1305]], [[5.1135, -0.1305], [8.8254, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [22.2453, 0.1305], [29.3835, -0.9138]], [[5.1135, -0.1305], [8.8254, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [23.6729, 0.1305], [24.244, -2.7415]], [[5.1135, -0.1305], [8.8254, 0.0], [12.5373, -0.1305], [16.8202, -0.1305], [24.244, 0.5222], [21.9598, -0.5222]]]",0.2943,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,0.7074,4.0,0.771,0.1952,1.3038,0.9874,0.5812,0.7074,"[[5.113, -0.131], [8.825, 0.0], [12.537, -0.131], [16.82, -0.131], [20.818, -0.131], [24.53, -0.131]]",ok,1.5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fb6bf332e9484f7380161edeeee03af9,scene-0636,42
3.2666,5.2191,8.8432,2.108,3.5601,5.1577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.2666,7.7897,8.2722,2.108,4.3456,5.6337,False,"[-0.1305, -1.3708, -0.1958, -0.3916]","[-397.2572, -2339.6743, -8822.8541, -530518.1028]","[4.6643, -1002336.3869, -1008819.5668, -1530514.8154]","[5.634, 5.05, 6.872, 9.016]","[[[3.1148, 0.0], [4.828, 0.0], [6.8267, 0.0], [8.5399, 0.0], [12.8228, -0.1305], [16.8202, -0.2611]], [[3.1148, 0.0], [4.828, 0.0], [6.8267, 0.0], [8.5399, 0.0], [15.107, -0.2611], [18.5334, -2.7415]], [[3.1148, 0.0], [4.828, 0.0], [6.8267, 0.0], [8.5399, 0.0], [6.2556, 0.0], [15.9636, -0.3916]], [[3.1148, 0.0], [4.828, 0.0], [6.8267, 0.0], [8.5399, 0.0], [52.797, -0.6527], [20.2466, -0.7833]]]",1.5201,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,5.0497,4.0,3.2666,7.7897,7.0508,2.108,4.3456,5.0497,"[[3.115, 0.0], [4.828, 0.0], [6.827, 0.0], [8.54, 0.0], [12.823, -0.131], [16.82, -0.261]]",ok,9.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8b77b8e2cbf144bea91f4c1856b05a7c,scene-0637,42
1.8941,4.2414,5.9669,1.5067,2.5694,3.5827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.8941,4.2414,7.1089,1.5067,2.498,3.7254,False,"[-0.1305, -0.1958, -0.0653, -0.3264]","[-67.2179, -31.8121, -1638.6892, -7995.268]","[4.7495, 4.0842, -1001635.169, -1007991.7479]","[3.725, 4.061, 3.394, 3.395]","[[[3.1148, 0.0], [6.5412, 0.0], [9.9675, -0.1305], [12.8228, -0.1305], [16.2492, -0.1305], [18.8189, -0.2611]], [[3.1148, 0.0], [6.5412, 0.0], [9.9675, -0.1305], [12.8228, -0.1305], [15.3926, -0.5222], [17.6768, -0.3916]], [[3.1148, 0.0], [6.5412, 0.0], [9.9675, -0.1305], [12.8228, -0.1305], [18.2479, -0.3916], [18.8189, -0.1305]], [[3.1148, 0.0], [6.5412, 0.0], [9.9675, -0.1305], [12.8228, -0.1305], [20.2466, -0.1305], [16.8202, -0.6527]]]",0.2763,0.0,0.0,0.0,0.0,0.0,0.0,True,"[1, 1, 1]",0.0,0.0,0.0,3.3938,4.0,1.8941,4.2414,7.1079,1.5067,2.498,3.3938,"[[3.115, 0.0], [6.541, 0.0], [9.968, -0.131], [12.823, -0.131], [16.249, -0.131], [18.819, -0.261]]",ok,4.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e5313f353c1340288bc407c3f52f5226,scene-0637,42
0.5435,1.3129,0.9762,0.3707,0.78,1.2576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5435,1.0363,0.9762,0.3707,0.5751,0.9783,True,"[-0.1305, -3.329, -0.1305, -1.3055]","[-492.6625, -2242.1309, -2632.6579, -3826.1525]","[-1000488.9681, -1002238.4366, -1002628.9635, -1003822.4581]","[0.978, 1.594, 1.263, 1.434]","[[[4.2569, 0.0], [8.5399, 0.0], [13.1083, -0.2611], [17.1058, 0.0], [19.9611, -0.1305], [25.9572, -0.2611]], [[4.2569, 0.0], [8.5399, 0.0], [13.1083, -0.2611], [17.1058, 0.0], [21.9598, 0.1305], [25.6716, -6.658]], [[4.2569, 0.0], [8.5399, 0.0], [13.1083, -0.2611], [17.1058, 0.0], [23.1019, -0.3916], [22.2453, -0.2611]], [[4.2569, 0.0], [8.5399, 0.0], [13.1083, -0.2611], [17.1058, 0.0], [22.5308, -1.9582], [23.3874, 2.611]]]",0.228,0.0,0.0,0.0,0.0,0.0,0.0,False,"[1, 1, 1]",0.0,0.0,0.0,0.9783,4.0,0.5435,1.0363,0.9762,0.3707,0.5751,0.9783,"[[4.257, 0.0], [8.54, 0.0], [13.108, -0.261], [17.106, 0.0], [19.961, -0.131], [25.957, -0.261]]",ok,1.5939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3cc7d2152d6042708f0935f99552e0d8,scene-0637,42
