base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_cand_wps,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_fuse_feasible,got_fuse_n,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
0.8914,2.4863,1.1103,0.7404,1.3449,1.3356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.3179,1.0587,1.6946,17.5141,9.3391,7.0718,False,"[-0.0653, -0.3264, -0.5222, -0.1305]","[-361970.1233, -362410.0933, -364598.0285, -468019.8278]","[-5096807.8297, -5097247.7996, -5099435.7348, -5202857.5342]","[6.665, 7.1, 6.998, 13.85]","[[[36.5218, 0.0], [6.9694, -0.0653], [9.8247, -0.1305], [12.8228, -0.1305], [16.2492, -0.1305], [18.8189, -0.1305]], [[36.5218, 0.0], [6.9694, -0.0653], [9.8247, -0.1305], [12.8228, -0.1305], [17.6768, -0.1305], [19.9611, -0.6527]], [[36.5218, 0.0], [6.9694, -0.0653], [9.8247, -0.1305], [12.8228, -0.1305], [18.5334, -0.1305], [17.6768, -1.0444]], [[36.5218, 0.0], [6.9694, -0.0653], [9.8247, -0.1305], [12.8228, -0.1305], [40.2337, -0.2611], [37.9494, -0.2611]]]",3.0047,0.0,0.0,0.0,1.0,1.0,1.0,False,"[4, 4, 4]",0.5,0.25,0.16666666666666666,6.6651,4.0,1.3179,1.0587,1.1103,17.5141,9.3391,6.6651,"[[36.522, 0.0], [6.969, -0.065], [9.825, -0.131], [12.823, -0.131], [18.105, -0.131], [19.39, -0.457]]",ok,13.8503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e74db7a04ef4ef49ec7f136a260a878,scene-0625,42
0.1099,0.0522,1.446,0.0801,0.2062,0.5741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.0658,0.2722,3.2754,0.3418,0.4984,0.9861,False,"[-0.0653, -0.1305, -0.0653, -3.329]","[-418.6518, -496.9171, -2867.7415, -114770.9051]","[-1280656.8106, -1280656.8586, -2283525.7392, -2395428.9027]","[0.507, 0.769, 2.42, 8.811]","[[[3.9714, 0.0], [6.8267, 0.0], [9.2537, -0.0653], [13.6794, 0.0], [17.1058, -0.7833], [20.5321, -0.1305]], [[3.9714, 0.0], [6.8267, 0.0], [9.2537, -0.0653], [13.6794, 0.0], [16.2492, -0.1305], [19.39, -0.2611]], [[3.9714, 0.0], [6.8267, 0.0], [9.2537, -0.0653], [13.6794, 0.0], [23.1019, -0.1305], [27.6704, 0.1305]], [[3.9714, 0.0], [6.8267, 0.0], [9.2537, -0.0653], [13.6794, 0.0], [18.8189, -0.9138], [69.6432, -6.658]]]",3.3626,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,0.5073,4.0,0.0658,0.2722,0.2965,0.3418,0.4984,0.5073,"[[3.971, 0.0], [6.827, 0.0], [9.254, -0.065], [13.679, 0.0], [17.962, -0.457], [24.101, -0.196]]",ok,8.8108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0e8e2f64b807428ca4ed5bc33c996389,scene-0625,42
2.6426,4.6425,7.833,1.7128,2.8384,4.3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.6426,4.3498,6.893,1.8556,3.5099,4.5273,False,"[-1.436, -0.5222, -1.0444, -0.9138]","[-2697.9515, -4384.2301, -15064.4238, -49088.6443]","[-2376423.5988, -2378109.8774, -2388790.0711, -2422814.2916]","[4.434, 4.658, 5.424, 4.392]","[[[2.5437, 0.0], [5.399, -0.1305], [5.8273, -0.1958], [11.3952, -0.4569], [14.536, -1.3055], [16.5347, -2.8721]], [[2.5437, 0.0], [5.399, -0.1305], [5.8273, -0.1958], [11.3952, -0.4569], [12.5373, -0.7833], [16.2492, -1.0444]], [[2.5437, 0.0], [5.399, -0.1305], [5.8273, -0.1958], [11.3952, -0.4569], [8.5399, -1.0444], [15.9636, -2.0888]], [[2.5437, 0.0], [5.399, -0.1305], [5.8273, -0.1958], [11.3952, -0.4569], [28.8125, -0.3916], [21.1032, -1.8277]]]",0.4149,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,4.3925,4.0,2.6426,4.3498,3.0448,1.8556,3.5099,4.3925,"[[2.544, 0.0], [5.399, -0.131], [5.827, -0.196], [11.395, -0.457], [13.537, -0.914], [16.392, -1.958]]",ok,5.4241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30d93e4625f74b07a9966a5f8e9efa9e,scene-0625,42
2.4746,4.8249,5.919,1.8058,2.8964,3.9557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.9016,4.753,6.9251,1.448,2.5536,3.9007,True,"[-1.8277, -1.7624, -2.4804, -0.9138]","[-151.9628, -1452.363, -4696.7967, -44818.1359]","[-815031.8042, -1816484.7005, -1819729.1342, -1859850.4735]","[3.727, 3.739, 4.407, 4.339]","[[[2.972, -0.1305], [5.9701, -0.1958], [9.1109, -0.6527], [11.1096, -1.3708], [13.6794, -2.4804], [18.2479, -3.6554]], [[2.972, -0.1305], [5.9701, -0.1958], [9.1109, -0.6527], [11.1096, -1.3708], [15.6781, -2.2193], [15.9636, -3.5248]], [[2.972, -0.1305], [5.9701, -0.1958], [9.1109, -0.6527], [11.1096, -1.3708], [15.3926, -6.1358], [15.107, -4.9609]], [[2.972, -0.1305], [5.9701, -0.1958], [9.1109, -0.6527], [11.1096, -1.3708], [12.5373, -13.055], [22.2453, -1.8277]]]",0.3208,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,3.7272,4.0,1.9016,4.753,5.919,1.448,2.5536,3.7272,"[[2.972, -0.131], [5.97, -0.196], [9.111, -0.653], [11.11, -1.371], [14.536, -4.308], [17.106, -3.59]]",ok,4.4071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57f23d2f55e6455696c6d3cc70a4f501,scene-0626,42
0.2873,1.7547,2.3671,0.2877,0.723,1.2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.5758,1.7614,1.9408,0.3059,0.6235,0.7775,True,"[-0.1305, -0.1958, -0.0, -0.5222]","[-816.8065, -4685.3712, -9742.1216, -116575.1504]","[-881796.9697, -1886483.4292, -1891540.1796, -1998373.2084]","[0.998, 1.924, 1.675, 9.238]","[[[3.4003, 0.0], [6.2556, -0.0653], [10.253, -0.0653], [12.2517, -0.0653], [16.2492, -0.2611], [18.2479, -0.2611]], [[3.4003, 0.0], [6.2556, -0.0653], [10.253, -0.0653], [12.2517, -0.0653], [14.536, -0.5222], [26.8138, -0.3916]], [[3.4003, 0.0], [6.2556, -0.0653], [10.253, -0.0653], [12.2517, -0.0653], [19.39, -0.1305], [15.107, 0.0]], [[3.4003, 0.0], [6.2556, -0.0653], [10.253, -0.0653], [12.2517, -0.0653], [18.2479, 3.3943], [69.6432, -1.0444]]]",3.3538,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,0.9979,4.0,0.5758,1.7614,2.3671,0.3059,0.6235,0.9979,"[[3.4, 0.0], [6.256, -0.065], [10.253, -0.065], [12.252, -0.065], [17.249, -0.196], [22.531, -0.326]]",ok,9.2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bbf1d23e80b84da798c56cbac090f7d9,scene-0626,42
2.1902,4.3739,7.7383,1.5635,2.7017,4.0809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.3329,5.3725,6.5965,1.7776,2.917,4.0831,False,"[-0.2611, -0.1305, -0.1305, -0.4569]","[-505.3929, -1518.0561, -4322.3579, -181592.4266]","[-1016210.5179, -2017729.0497, -2020533.3515, -2197803.4202]","[4.656, 3.987, 3.796, 7.938]","[[[3.4003, 0.0], [6.6839, -0.1305], [8.8254, 0.0], [13.2511, -0.1305], [16.5347, 0.1305], [19.1045, -0.5222]], [[3.4003, 0.0], [6.6839, -0.1305], [8.8254, 0.0], [13.2511, -0.1305], [14.2505, -0.2611], [17.3913, -0.2611]], [[3.4003, 0.0], [6.6839, -0.1305], [8.8254, 0.0], [13.2511, -0.1305], [12.2517, 0.1305], [2.2582, -0.2611]], [[3.4003, 0.0], [6.6839, -0.1305], [8.8254, 0.0], [13.2511, -0.1305], [39.0915, -0.6527], [16.2492, -0.9138]]]",1.6724,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,3.7958,4.0,2.3329,5.3725,7.9729,1.7776,2.917,3.7958,"[[3.4, 0.0], [6.684, -0.131], [8.825, 0.0], [13.251, -0.131], [15.393, -0.065], [16.82, -0.392]]",ok,7.9376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fd5c3f8e4c54137a3bbb794ae4dc9e7,scene-0626,42
3.2748,4.685,3.6711,2.1597,3.2577,3.5001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,4.1313,4.6848,4.2418,2.588,3.7217,3.9837,False,"[-0.0, -0.1305, -0.1305, -0.0]","[-393.3874, -570.7399, -12348.1404, -92459.0249]","[-751130.2628, -751132.2674, -1763480.0813, -1843590.9658]","[3.952, 4.003, 6.152, 6.061]","[[[1.1161, 0.0], [4.5424, 0.0], [6.1129, 0.0], [6.8267, -0.0653], [7.6833, 0.0], [9.1109, 0.0]], [[1.1161, 0.0], [4.5424, 0.0], [6.1129, 0.0], [6.8267, -0.0653], [8.5399, -0.1305], [8.5399, 0.2611]], [[1.1161, 0.0], [4.5424, 0.0], [6.1129, 0.0], [6.8267, -0.0653], [15.6781, 1.1749], [14.2505, -0.2611]], [[1.1161, 0.0], [4.5424, 0.0], [6.1129, 0.0], [6.8267, -0.0653], [5.9701, 16.5798], [-0.026, 0.0]]]",1.0651,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,3.9521,4.0,4.1313,4.6848,4.5272,2.588,3.7217,3.9521,"[[1.116, 0.0], [4.542, 0.0], [6.113, 0.0], [6.827, -0.065], [8.112, 0.587], [8.825, 0.0]]",ok,6.1516,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,bc35cb43c7de4fd3ab2355a9cc632ef9,scene-0626,42
1.0016,2.421,1.5509,0.7561,1.4244,1.5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.8627,1.4433,1.3972,0.8281,0.918,1.1212,True,"[-0.0653, -0.3264, -0.0653, -0.0653]","[-319.0219, -406.6309, -7644.7372, -7735.3502]","[-1014385.9678, -1014388.3011, -2022032.2942, -2022122.9073]","[1.312, 1.122, 1.706, 2.002]","[[[1.9727, 0.0], [4.6852, 0.0], [7.6833, -0.3916], [9.5392, -0.1958], [11.1096, -0.1305], [15.3926, -0.1305]], [[1.9727, 0.0], [4.6852, 0.0], [7.6833, -0.3916], [9.5392, -0.1958], [12.8228, -0.6527], [15.3926, 0.6527]], [[1.9727, 0.0], [4.6852, 0.0], [7.6833, -0.3916], [9.5392, -0.1958], [17.3913, -2.7415], [18.5334, -0.1305]], [[1.9727, 0.0], [4.6852, 0.0], [7.6833, -0.3916], [9.5392, -0.1958], [8.8254, -1.0444], [19.6755, 0.1305]]]",0.3418,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,1.1225,4.0,0.8627,1.4433,2.1986,0.8281,0.918,1.1225,"[[1.973, 0.0], [4.685, 0.0], [7.683, -0.392], [9.539, -0.196], [11.966, -0.849], [16.963, 0.0]]",ok,2.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0fae8aae30d44b4faf7a9854eac4bc09,scene-0627,42
0.2831,0.5956,1.068,0.2353,0.3851,0.6307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.2244,0.5956,1.1937,0.2131,0.335,0.7605,False,"[0.8486, 1.3708, 1.893, 1.3055]","[-540.1186, -1573.5597, -5119.8592, -78844.4965]","[-1093851.5514, -2095424.3781, -2098970.6776, -2172695.3149]","[0.597, 0.679, 1.222, 3.37]","[[[3.1148, 0.0653], [5.9701, 0.3264], [7.9688, 1.0444], [11.1096, 0.7833], [15.3926, 1.6971], [17.3913, 1.6971]], [[3.1148, 0.0653], [5.9701, 0.3264], [7.9688, 1.0444], [11.1096, 0.7833], [16.8202, 1.5666], [17.9623, 2.7415]], [[3.1148, 0.0653], [5.9701, 0.3264], [7.9688, 1.0444], [11.1096, 0.7833], [17.6768, 0.3916], [15.9636, 3.7859]], [[3.1148, 0.0653], [5.9701, 0.3264], [7.9688, 1.0444], [11.1096, 0.7833], [15.6781, 16.5798], [13.6794, 2.611]]]",1.1245,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,0.5974,4.0,0.2244,0.5956,1.068,0.2131,0.335,0.5974,"[[3.115, 0.065], [5.97, 0.326], [7.969, 1.044], [11.11, 0.783], [16.249, 1.632], [16.677, 2.676]]",ok,3.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141ac734ae0422e9e79ea579d05aef2,scene-0627,42
0.8988,2.4028,2.0465,0.4756,1.2185,1.5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.6146,0.161,2.8999,0.5754,0.3886,1.0097,True,"[-0.0653, -0.718, -0.1305, -0.0653]","[-829.9029, -318.1472, -1923.1889, -4017.4578]","[-815406.9175, -815408.9349, -1817331.4239, -1819425.6928]","[1.199, 0.689, 1.092, 1.818]","[[[4.2569, -0.0653], [6.8267, 0.0], [10.9669, -0.0653], [15.107, -0.0653], [16.2492, -0.1305], [18.8189, -0.1305]], [[4.2569, -0.0653], [6.8267, 0.0], [10.9669, -0.0653], [15.107, -0.0653], [17.9623, -0.1305], [20.5321, -1.436]], [[4.2569, -0.0653], [6.8267, 0.0], [10.9669, -0.0653], [15.107, -0.0653], [19.39, 1.9582], [19.39, 0.2611]], [[4.2569, -0.0653], [6.8267, 0.0], [10.9669, -0.0653], [15.107, -0.0653], [13.6794, 0.0], [17.6768, -0.1305]]]",0.4045,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,0.6887,4.0,0.6146,0.161,1.831,0.5754,0.3886,0.6887,"[[4.257, -0.065], [6.827, 0.0], [10.967, -0.065], [15.107, -0.065], [17.106, -0.065], [19.104, -0.131]]",ok,1.8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101a617fba0a4c7a91073b49b9b6752f,scene-0627,42
0.8044,1.5237,2.0074,0.562,0.898,1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,0.6635,0.1955,2.0638,0.3599,0.4204,0.887,True,"[1.2402, 2.0888, 2.7415, 1.9582]","[-658.9907, -4969.2535, -35461.7992, -121630.9308]","[-1017415.9033, -2022384.541, -2052877.0867, -2139046.2183]","[0.96, 1.182, 3.027, 4.071]","[[[2.5437, -0.1305], [4.6852, -0.2611], [8.2543, -1.5013], [10.6813, -1.7624], [11.1096, -1.9582], [13.6794, -2.4804]], [[2.5437, -0.1305], [4.6852, -0.2611], [8.2543, -1.5013], [10.6813, -1.7624], [17.1058, -2.2193], [15.6781, -4.1776]], [[2.5437, -0.1305], [4.6852, -0.2611], [8.2543, -1.5013], [10.6813, -1.7624], [5.6846, -1.436], [23.6729, -5.4831]], [[2.5437, -0.1305], [4.6852, -0.2611], [8.2543, -1.5013], [10.6813, -1.7624], [13.1083, 16.5798], [17.6768, -3.9165]]]",1.2953,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,0.96,4.0,0.6635,0.1955,2.0074,0.3599,0.4204,0.96,"[[2.544, -0.131], [4.685, -0.261], [8.254, -1.501], [10.681, -1.762], [12.109, -1.697], [16.677, -4.047]]",ok,4.0712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5b3ffd92b67b4a48b283d63736298bae,scene-0627,42
0.1712,0.1078,0.3059,0.1473,0.2624,0.3247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.2629,0.5365,24.0021,0.1932,0.5704,4.5033,False,"[-0.1305, -0.2611, -0.1305, -0.1305]","[-293.3973, -314.8545, -113056.8217, -116481.3135]","[-1080148.0359, -1080150.3456, -2193206.4348, -2196630.9267]","[0.53, 0.533, 8.525, 8.499]","[[[3.6858, 0.0], [7.826, 0.0], [12.68, -0.0653], [15.5353, -0.0653], [19.1045, -0.1305], [22.2453, -0.2611]], [[3.6858, 0.0], [7.826, 0.0], [12.68, -0.0653], [15.5353, -0.0653], [19.1045, 0.0], [21.9598, -0.5222]], [[3.6858, 0.0], [7.826, 0.0], [12.68, -0.0653], [15.5353, -0.0653], [19.6755, -0.2611], [69.6432, -0.2611]], [[3.6858, 0.0], [7.826, 0.0], [12.68, -0.0653], [15.5353, -0.0653], [19.39, -0.6527], [69.6432, -0.2611]]]",3.9903,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,0.53,4.0,0.2629,0.5365,0.3059,0.1932,0.5704,0.53,"[[3.686, 0.0], [7.826, 0.0], [12.68, -0.065], [15.535, -0.065], [19.247, -0.196], [45.944, -0.261]]",ok,8.5251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14384b3ce9d243ce827bf0c1598dd35f,scene-0629,42
1.435,4.9511,9.3198,1.0284,2.6059,4.5364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.4321,4.643,9.8823,1.3843,2.7838,4.8786,False,"[-0.718, -1.1097, -1.436, -1.1097]","[-452.8568, -198.8593, -7383.4505, -104915.134]","[-1562925.5928, -1562927.1266, -2570311.145, -2667842.8285]","[4.659, 3.878, 5.38, 7.204]","[[[1.9727, 0.0], [5.2563, -0.0653], [7.1122, -0.5222], [8.2543, -0.5875], [11.1096, -1.436], [13.1083, -1.436]], [[1.9727, 0.0], [5.2563, -0.0653], [7.1122, -0.5222], [8.2543, -0.5875], [9.1109, -0.7833], [10.253, -2.2193]], [[1.9727, 0.0], [5.2563, -0.0653], [7.1122, -0.5222], [8.2543, -0.5875], [14.2505, 1.8277], [13.9649, -2.8721]], [[1.9727, 0.0], [5.2563, -0.0653], [7.1122, -0.5222], [8.2543, -0.5875], [12.8228, 16.5798], [16.8202, -2.2193]]]",1.2312,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,3.8783,4.0,2.4321,4.643,6.7129,1.3843,2.7838,3.8783,"[[1.973, 0.0], [5.256, -0.065], [7.112, -0.522], [8.254, -0.587], [11.966, 0.522], [13.537, -2.219]]",ok,7.2042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35e0ba93fe9d48f386b97d62bd78fbf7,scene-0629,42
0.9677,2.8234,3.3288,0.8945,1.7778,2.1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,0.4059,1.856,2.8785,0.4715,1.3698,2.0409,True,"[2.611, 2.4152, 1.8277, -8.2899]","[-937.8612, -1251.9359, -5880.3658, -51400.5374]","[-502785.2352, -502785.2927, -1508666.906, -1554187.0776]","[1.861, 1.656, 2.244, 5.505]","[[[2.5437, -0.1305], [4.5424, -0.4569], [8.5399, -1.893], [10.1103, -2.2846], [12.8228, -3.6554], [16.2492, -5.222]], [[2.5437, -0.1305], [4.5424, -0.4569], [8.5399, -1.893], [10.1103, -2.2846], [11.1096, -4.5692], [13.3939, -4.8303]], [[2.5437, -0.1305], [4.5424, -0.4569], [8.5399, -1.893], [10.1103, -2.2846], [15.9636, -0.2611], [16.5347, -3.6554]], [[2.5437, -0.1305], [4.5424, -0.4569], [8.5399, -1.893], [10.1103, -2.2846], [17.3913, -6.658], [16.8202, 16.5798]]]",1.5664,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,1.6559,4.0,0.4059,1.856,1.9378,0.4715,1.3698,1.6559,"[[2.544, -0.131], [4.542, -0.457], [8.54, -1.893], [10.11, -2.285], [14.393, -4.112], [16.392, -4.243]]",ok,5.5048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733995d097654865a7bea928efe971af,scene-0629,42
0.8082,0.9725,3.4045,0.4313,0.7125,1.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.2244,7.6753,1.835,0.1853,2.1717,2.0037,False,"[8.2899, 0.718, 0.8486, -8.2899]","[-7188.2963, -28702.5855, -29686.1956, -35438.1863]","[-2505587.9085, -2527102.1978, -2528085.8079, -2533837.7985]","[6.383, 2.211, 2.022, 5.569]","[[[3.5431, -0.0653], [7.5405, 0.3264], [11.8235, 0.7833], [14.1077, 8.6816], [18.2479, 16.5798], [19.1045, 16.5798]], [[3.5431, -0.0653], [7.5405, 0.3264], [11.8235, 0.7833], [14.1077, 8.6816], [16.8202, 1.1749], [21.3887, 1.436]], [[3.5431, -0.0653], [7.5405, 0.3264], [11.8235, 0.7833], [14.1077, 8.6816], [17.3913, 1.0444], [21.9598, 1.6971]], [[3.5431, -0.0653], [7.5405, 0.3264], [11.8235, 0.7833], [14.1077, 8.6816], [24.5295, 0.2611], [25.6716, -16.5798]]]",1.9522,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,2.0216,4.0,0.2244,7.6753,1.5221,0.1853,2.1717,2.0216,"[[3.543, -0.065], [7.541, 0.326], [11.823, 0.783], [14.108, 8.682], [17.82, 1.11], [21.674, 1.567]]",ok,6.3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b082d53392614131a91fedb0a2b2e1ab,scene-0629,42
1.2906,2.7072,2.9777,1.0661,1.8017,2.2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.0056,3.4194,30.5775,0.7809,1.5167,6.1461,False,"[-0.0653, -0.4569, -0.0653, -0.1305]","[-880.9285, -39031.4113, -57399.1427, -74689.1641]","[-1804924.7544, -2843958.4069, -2862326.1383, -2879616.1597]","[2.016, 4.74, 9.67, 9.241]","[[[3.4003, 0.0], [6.8267, 0.0], [10.6813, -0.0653], [12.109, -0.2611], [16.2492, -0.1305], [19.9611, -0.1305]], [[3.4003, 0.0], [6.8267, 0.0], [10.6813, -0.0653], [12.109, -0.2611], [11.3952, -0.7833], [37.3784, -0.9138]], [[3.4003, 0.0], [6.8267, 0.0], [10.6813, -0.0653], [12.109, -0.2611], [24.5295, 0.0], [69.6432, -0.1305]], [[3.4003, 0.0], [6.8267, 0.0], [10.6813, -0.0653], [12.109, -0.2611], [21.9598, -0.1305], [69.6432, -0.2611]]]",3.1914,0.0,0.0,0.0,0.0,0.0,0.0,False,"[4, 4, 4]",0.0,0.0,0.0,2.0155,4.0,1.0056,3.4194,2.9777,0.7809,1.5167,2.0155,"[[3.4, 0.0], [6.827, 0.0], [10.681, -0.065], [12.109, -0.261], [19.104, -0.131], [53.511, -0.196]]",ok,9.6697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6a808b09e5f34d33ba1de76cc8dab423,scene-0630,42
0.5684,1.9991,4.7924,0.6653,1.0635,1.9895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.7139,3.7161,5.3584,0.8815,1.9225,3.1323,False,"[-0.0653, -0.0653, -0.2611, -0.0653]","[-537.2509, -877.3729, -1906.2179, -6992.6275]","[-1057908.6525, -1057908.7834, -2059816.2333, -2064902.643]","[3.092, 2.657, 3.231, 5.797]","[[[3.1148, -0.0653], [5.2563, -0.0653], [8.9682, -0.0653], [11.9662, -0.1305], [15.107, 0.7833], [15.9636, 0.1305]], [[3.1148, -0.0653], [5.2563, -0.0653], [8.9682, -0.0653], [11.9662, -0.1305], [12.5373, 0.0], [15.9636, -0.1305]], [[3.1148, -0.0653], [5.2563, -0.0653], [8.9682, -0.0653], [11.9662, -0.1305], [16.5347, -0.1305], [15.3926, 0.5222]], [[3.1148, -0.0653], [5.2563, -0.0653], [8.9682, -0.0653], [11.9662, -0.1305], [15.6781, 0.0], [31.6678, 0.1305]]]",1.2324,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,2.6572,4.0,0.7139,3.7161,5.3629,0.8815,1.9225,2.6572,"[[3.115, -0.065], [5.256, -0.065], [8.968, -0.065], [11.966, -0.131], [15.393, 0.0], [15.964, 0.131]]",ok,5.7972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a38d06e080204b9c9c0b805375c8d6f9,scene-0630,42
1.0027,1.7718,5.6717,0.9752,1.3955,2.4651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.273,2.875,4.0229,1.0364,1.5623,2.0854,True,"[-2.7415, -3.0679, -0.5222, -8.2899]","[-568.9199, -5921.0572, -9706.1253, -43366.1422]","[-1072542.8396, -2078465.0721, -2082250.1402, -2115910.1571]","[2.668, 2.483, 2.624, 4.924]","[[[2.6865, -0.0653], [5.6846, -0.1958], [8.1116, -0.5222], [11.5379, -2.0888], [13.1083, -3.1332], [16.2492, -5.4831]], [[2.6865, -0.0653], [5.6846, -0.1958], [8.1116, -0.5222], [11.5379, -2.0888], [14.2505, 0.2611], [13.9649, -6.1358]], [[2.6865, -0.0653], [5.6846, -0.1958], [8.1116, -0.5222], [11.5379, -2.0888], [13.6794, 2.4804], [22.5308, -1.0444]], [[2.6865, -0.0653], [5.6846, -0.1958], [8.1116, -0.5222], [11.5379, -2.0888], [14.536, -6.7886], [16.2492, 16.5798]]]",1.0122,0.0,0.0,0.0,0.0,0.0,0.0,True,"[4, 4, 4]",0.0,0.0,0.0,2.4826,4.0,1.273,2.875,7.036,1.0364,1.5623,2.4826,"[[2.686, -0.065], [5.685, -0.196], [8.112, -0.522], [11.538, -2.089], [13.965, -1.436], [16.249, -3.264]]",ok,4.9238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d1b23e695b0643b0a2614454fa83319b,scene-0630,42
