base_L2@1s,base_L2@2s,base_L2@3s,base_avgL2@1s,base_avgL2@2s,base_avgL2@3s,base_coll@1s,base_coll@2s,base_coll@3s,base_cumColl@1s,base_cumColl@2s,base_cumColl@3s,base_meanColl@1s,base_meanColl@2s,base_meanColl@3s,base_status,command,got_L2@1s,got_L2@2s,got_L2@3s,got_avgL2@1s,got_avgL2@2s,got_avgL2@3s,got_beats_base,got_cand_cmd,got_cand_kin,got_cand_total,got_cand_vals,got_cand_wps,got_candidate_spread,got_coll@1s,got_coll@2s,got_coll@3s,got_cumColl@1s,got_cumColl@2s,got_cumColl@3s,got_fuse_feasible,got_fuse_n,got_meanColl@1s,got_meanColl@2s,got_meanColl@3s,got_minADE_C,got_n_candidates,got_oracle_L2@1s,got_oracle_L2@2s,got_oracle_L2@3s,got_oracle_avgL2@1s,got_oracle_avgL2@2s,got_oracle_avgL2@3s,got_pred,got_status,got_worst_candidate,mean_coll@1s,mean_coll@2s,mean_coll@3s,mean_cumColl@1s,mean_cumColl@2s,mean_cumColl@3s,mean_meanColl@1s,mean_meanColl@2s,mean_meanColl@3s,sample_token,scene,seed
1.2848,1.4341,1.8942,0.8976,1.1476,1.4908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,0.9696,2.3331,3.0987,0.9507,1.2292,1.8194,False,"[0.6527, 0.1305, 0.1958, 1.436]","[-1110.3868, -571.451, -1538.3028, -81353.857]","[-501242.4885, -501243.4755, -1502781.4615, -1582597.0158]","[1.356, 2.305, 1.858, 5.521]","[[[3.5431, 0.0], [6.2556, -0.3916], [8.5399, -0.3264], [13.2511, -1.0444], [15.107, -1.0444], [17.9623, -1.3055]], [[3.5431, 0.0], [6.2556, -0.3916], [8.5399, -0.3264], [13.2511, -1.0444], [17.9623, -0.3916], [20.8176, -0.2611]], [[3.5431, 0.0], [6.2556, -0.3916], [8.5399, -0.3264], [13.2511, -1.0444], [16.8202, -0.7833], [14.8215, -0.3916]], [[3.5431, 0.0], [6.2556, -0.3916], [8.5399, -0.3264], [13.2511, -1.0444], [34.5231, -2.4804], [24.5295, -2.8721]]]",1.6289,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,1.3561,4.0,0.9696,2.3331,1.7072,0.9507,1.2292,1.3561,"[[3.543, 0.0], [6.256, -0.392], [8.54, -0.326], [13.251, -1.044], [16.535, -0.718], [19.39, -0.783]]",ok,5.5206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67d2d74087714e4994a68c7347acf55a,scene-0625,42
0.8914,2.4863,1.1103,0.7404,1.3449,1.3356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.8914,1.0653,1.6867,0.4623,0.601,1.0547,True,"[-0.0653, -0.3264, -0.5222, -0.1305]","[-273.9569, -520.2575, -2476.5357, -101851.2323]","[3.7488, 2.2826, -1002474.4783, -1101849.1749]","[0.84, 1.274, 1.173, 8.025]","[[[2.8293, 0.0], [6.5412, 0.0], [8.9682, -0.1305], [12.8228, -0.2611], [16.2492, -0.1305], [18.8189, -0.1305]], [[2.8293, 0.0], [6.5412, 0.0], [8.9682, -0.1305], [12.8228, -0.2611], [17.6768, -0.1305], [19.9611, -0.6527]], [[2.8293, 0.0], [6.5412, 0.0], [8.9682, -0.1305], [12.8228, -0.2611], [18.5334, -0.1305], [17.6768, -1.0444]], [[2.8293, 0.0], [6.5412, 0.0], [8.9682, -0.1305], [12.8228, -0.2611], [40.2337, -0.2611], [37.9494, -0.2611]]]",3.0047,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,0.8397,4.0,0.8914,1.0653,1.1103,0.4623,0.601,0.8397,"[[2.829, 0.0], [6.541, 0.0], [8.968, -0.131], [12.823, -0.261], [16.963, -0.131], [19.39, -0.392]]",ok,8.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e74db7a04ef4ef49ec7f136a260a878,scene-0625,42
0.1099,0.0522,1.446,0.0801,0.2062,0.5741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.23,0.4558,0.8712,0.9239,0.8002,0.8164,False,"[-0.0653, -0.1305, -0.0653, -3.329]","[-735.3437, -666.4692, -3923.4143, -113857.0341]","[2.3845, 2.3394, -1003922.2211, -1113855.841]","[0.708, 0.97, 2.621, 9.012]","[[[3.9714, 0.0], [5.5418, 0.0], [9.3964, -0.1305], [13.5366, 0.1306], [17.1058, -0.7833], [20.5321, -0.1305]], [[3.9714, 0.0], [5.5418, 0.0], [9.3964, -0.1305], [13.5366, 0.1306], [16.2492, -0.1305], [19.39, -0.2611]], [[3.9714, 0.0], [5.5418, 0.0], [9.3964, -0.1305], [13.5366, 0.1306], [23.1019, -0.1305], [27.6704, 0.1305]], [[3.9714, 0.0], [5.5418, 0.0], [9.3964, -0.1305], [13.5366, 0.1306], [18.8189, -0.9138], [69.6432, -6.658]]]",3.3626,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,0.7085,4.0,1.23,0.4558,0.2965,0.9239,0.8002,0.7085,"[[3.971, 0.0], [5.542, 0.0], [9.396, -0.131], [13.537, 0.131], [16.677, -0.457], [19.961, -0.196]]",ok,9.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0e8e2f64b807428ca4ed5bc33c996389,scene-0625,42
2.6426,4.6425,7.833,1.7128,2.8384,4.3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.2089,4.3272,6.893,2.1387,3.1478,4.2912,True,"[-0.5222, -1.436, -1.0444, -0.9138]","[-715.343, -68.4257, -9248.9514, -53570.4875]","[4.5507, 1.78, -1009246.4895, -1053568.0256]","[4.416, 4.193, 5.183, 4.151]","[[[2.5437, 0.0], [4.828, -0.0653], [7.826, -0.1958], [11.3952, -0.3264], [12.5373, -0.7833], [16.2492, -1.0444]], [[2.5437, 0.0], [4.828, -0.0653], [7.826, -0.1958], [11.3952, -0.3264], [14.536, -1.3055], [16.5347, -2.8721]], [[2.5437, 0.0], [4.828, -0.0653], [7.826, -0.1958], [11.3952, -0.3264], [8.5399, -1.0444], [15.9636, -2.0888]], [[2.5437, 0.0], [4.828, -0.0653], [7.826, -0.1958], [11.3952, -0.3264], [28.8125, -0.3916], [21.1032, -1.8277]]]",0.4149,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,4.1511,4.0,3.2089,4.3272,3.0448,2.1387,3.1478,4.1511,"[[2.544, 0.0], [4.828, -0.065], [7.826, -0.196], [11.395, -0.326], [13.537, -1.044], [16.392, -1.958]]",ok,5.1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30d93e4625f74b07a9966a5f8e9efa9e,scene-0625,42
2.4746,4.8249,5.919,1.8058,2.8964,3.9557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.0455,4.711,6.9251,1.0199,2.3644,3.6034,True,"[-1.8277, -1.7624, -2.4804, -0.9138]","[-297.8544, -1436.575, -5282.9981, -46990.9577]","[2.8231, -1001434.2851, -1005280.7082, -1046988.6678]","[3.601, 3.613, 4.281, 4.213]","[[[2.972, -0.1305], [6.8267, -0.1958], [8.9682, -0.6527], [11.1096, -1.1097], [13.6794, -2.4804], [18.2479, -3.6554]], [[2.972, -0.1305], [6.8267, -0.1958], [8.9682, -0.6527], [11.1096, -1.1097], [15.6781, -2.2193], [15.9636, -3.5248]], [[2.972, -0.1305], [6.8267, -0.1958], [8.9682, -0.6527], [11.1096, -1.1097], [15.3926, -6.1358], [15.107, -4.9609]], [[2.972, -0.1305], [6.8267, -0.1958], [8.9682, -0.6527], [11.1096, -1.1097], [12.5373, -13.055], [22.2453, -1.8277]]]",0.3208,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,3.601,4.0,1.0455,4.711,5.919,1.0199,2.3644,3.601,"[[2.972, -0.131], [6.827, -0.196], [8.968, -0.653], [11.11, -1.11], [14.679, -2.35], [17.106, -3.59]]",ok,4.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57f23d2f55e6455696c6d3cc70a4f501,scene-0626,42
0.2873,1.7547,2.3671,0.2877,0.723,1.2065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.1559,0.5096,3.9425,0.1517,0.2498,0.9057,True,"[-0.1305, -0.0, -0.1958, -0.5222]","[-11.6277, -5653.558, -6841.194, -125821.0481]","[3.4864, -1005651.1512, -1006838.7872, -1125818.6413]","[0.749, 1.426, 1.675, 8.989]","[[[3.2576, 0.0], [6.6839, -0.0653], [10.253, 0.0], [13.5366, -0.0653], [16.2492, -0.2611], [18.2479, -0.2611]], [[3.2576, 0.0], [6.6839, -0.0653], [10.253, 0.0], [13.5366, -0.0653], [19.39, -0.1305], [15.107, 0.0]], [[3.2576, 0.0], [6.6839, -0.0653], [10.253, 0.0], [13.5366, -0.0653], [14.536, -0.5222], [26.8138, -0.3916]], [[3.2576, 0.0], [6.6839, -0.0653], [10.253, 0.0], [13.5366, -0.0653], [18.2479, 3.3943], [69.6432, -1.0444]]]",3.3538,0.0,0.0,0.0,0.0,0.0,0.0,False,"[2, 2, 2]",0.0,0.0,0.0,0.7487,4.0,0.1559,0.5096,2.3671,0.1517,0.2498,0.7487,"[[3.258, 0.0], [6.684, -0.065], [10.253, 0.0], [13.537, -0.065], [17.82, -0.196], [16.677, -0.131]]",ok,8.9887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bbf1d23e80b84da798c56cbac090f7d9,scene-0626,42
2.1902,4.3739,7.7383,1.5635,2.7017,4.0809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.3329,5.7979,8.0238,1.4209,3.0588,4.4156,False,"[-0.2611, -0.1305, -0.1305, -0.4569]","[-334.53, -1336.3838, -3700.4648, -179827.3986]","[1.7608, -1001335.097, -1003699.178, -1179826.1118]","[4.75, 4.082, 3.89, 8.032]","[[[2.6865, 0.0], [6.6839, -0.1305], [9.682, 0.0], [13.6794, -0.2611], [16.5347, 0.1305], [19.1045, -0.5222]], [[2.6865, 0.0], [6.6839, -0.1305], [9.682, 0.0], [13.6794, -0.2611], [14.2505, -0.2611], [17.3913, -0.2611]], [[2.6865, 0.0], [6.6839, -0.1305], [9.682, 0.0], [13.6794, -0.2611], [12.2517, 0.1305], [2.2582, -0.2611]], [[2.6865, 0.0], [6.6839, -0.1305], [9.682, 0.0], [13.6794, -0.2611], [39.0915, -0.6527], [16.2492, -0.9138]]]",1.6724,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,3.8903,4.0,2.3329,5.7979,7.9729,1.4209,3.0588,3.8903,"[[2.686, 0.0], [6.684, -0.131], [9.682, 0.0], [13.679, -0.261], [15.393, -0.065], [18.248, -0.392]]",ok,8.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fd5c3f8e4c54137a3bbb794ae4dc9e7,scene-0626,42
3.2748,4.685,3.6711,2.1597,3.2577,3.5001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,3.132,4.9711,4.248,2.0883,3.3292,3.7152,False,"[-0.0, -0.1305, -0.1305, -0.0]","[-204.3633, -118.2838, -9733.3816, -93030.1412]","[3.2381, 1.2403, -1009731.7986, -1093028.5583]","[3.69, 3.741, 5.89, 5.799]","[[[1.1161, 0.0], [3.5431, 0.0], [5.2563, 0.0], [7.1122, -0.1305], [7.6833, 0.0], [9.1109, 0.0]], [[1.1161, 0.0], [3.5431, 0.0], [5.2563, 0.0], [7.1122, -0.1305], [8.5399, -0.1305], [8.5399, 0.2611]], [[1.1161, 0.0], [3.5431, 0.0], [5.2563, 0.0], [7.1122, -0.1305], [15.6781, 1.1749], [14.2505, -0.2611]], [[1.1161, 0.0], [3.5431, 0.0], [5.2563, 0.0], [7.1122, -0.1305], [5.9701, 16.5798], [-0.026, 0.0]]]",1.0651,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,3.6905,4.0,3.132,4.9711,4.5272,2.0883,3.3292,3.6905,"[[1.116, 0.0], [3.543, 0.0], [5.256, 0.0], [7.112, -0.131], [8.112, -0.065], [8.825, 0.131]]",ok,5.89,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,bc35cb43c7de4fd3ab2355a9cc632ef9,scene-0626,42
1.0016,2.421,1.5509,0.7561,1.4244,1.5185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,1.0016,1.0833,1.8618,0.9686,1.1165,1.3475,True,"[-0.3264, -0.0653, -0.0653, -0.0653]","[-224.5059, -795.7278, -5513.3263, -9688.0777]","[2.0377, -1000792.9542, -1005510.5527, -1009685.3041]","[1.255, 1.445, 1.839, 2.135]","[[[1.8299, 0.0], [4.5424, 0.0], [6.8267, -0.1958], [9.9675, -0.1305], [12.8228, -0.6527], [15.3926, 0.6527]], [[1.8299, 0.0], [4.5424, 0.0], [6.8267, -0.1958], [9.9675, -0.1305], [11.1096, -0.1305], [15.3926, -0.1305]], [[1.8299, 0.0], [4.5424, 0.0], [6.8267, -0.1958], [9.9675, -0.1305], [17.3913, -2.7415], [18.5334, -0.1305]], [[1.8299, 0.0], [4.5424, 0.0], [6.8267, -0.1958], [9.9675, -0.1305], [8.8254, -1.0444], [19.6755, 0.1305]]]",0.3418,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,1.2548,4.0,1.0016,1.0833,2.1986,0.9686,1.1165,1.2548,"[[1.83, 0.0], [4.542, 0.0], [6.827, -0.196], [9.968, -0.131], [11.966, -0.392], [15.393, 0.261]]",ok,2.1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0fae8aae30d44b4faf7a9854eac4bc09,scene-0627,42
0.2831,0.5956,1.068,0.2353,0.3851,0.6307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.2244,0.5956,0.4736,0.3515,0.4559,0.6977,False,"[0.8486, 1.3708, 1.893, 1.3055]","[-358.5431, -1416.0238, -5152.7105, -76320.3783]","[0.8641, -1001414.4309, -1005151.1176, -1076318.7854]","[0.678, 0.759, 1.303, 3.45]","[[[3.4003, 0.0653], [5.9701, 0.3264], [7.9688, 0.4569], [11.1096, 0.7833], [15.3926, 1.6971], [17.3913, 1.6971]], [[3.4003, 0.0653], [5.9701, 0.3264], [7.9688, 0.4569], [11.1096, 0.7833], [16.8202, 1.5666], [17.9623, 2.7415]], [[3.4003, 0.0653], [5.9701, 0.3264], [7.9688, 0.4569], [11.1096, 0.7833], [17.6768, 0.3916], [15.9636, 3.7859]], [[3.4003, 0.0653], [5.9701, 0.3264], [7.9688, 0.4569], [11.1096, 0.7833], [15.6781, 16.5798], [13.6794, 2.611]]]",1.1245,0.0,0.0,0.0,0.0,0.0,0.0,False,"[2, 2, 2]",0.0,0.0,0.0,0.6779,4.0,0.2244,0.5956,1.068,0.3515,0.4559,0.6779,"[[3.4, 0.065], [5.97, 0.326], [7.969, 0.457], [11.11, 0.783], [16.106, 1.632], [17.677, 2.219]]",ok,3.4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141ac734ae0422e9e79ea579d05aef2,scene-0627,42
0.8988,2.4028,2.0465,0.4756,1.2185,1.5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.1255,0.4659,2.0512,0.3309,0.4129,0.8123,True,"[-0.718, -0.1305, -0.0653, -0.0653]","[-705.0815, -1626.7134, -1811.674, -6108.0288]","[1.6123, -1001624.2664, -1001809.227, -1006105.5819]","[0.705, 1.108, 1.215, 1.834]","[[[4.2569, -0.0653], [7.5405, 0.0], [10.6813, -0.0653], [15.6781, -0.0653], [17.9623, -0.1305], [20.5321, -1.436]], [[4.2569, -0.0653], [7.5405, 0.0], [10.6813, -0.0653], [15.6781, -0.0653], [19.39, 1.9582], [19.39, 0.2611]], [[4.2569, -0.0653], [7.5405, 0.0], [10.6813, -0.0653], [15.6781, -0.0653], [16.2492, -0.1305], [18.8189, -0.1305]], [[4.2569, -0.0653], [7.5405, 0.0], [10.6813, -0.0653], [15.6781, -0.0653], [13.6794, 0.0], [17.6768, -0.1305]]]",0.4045,0.0,0.0,0.0,0.0,0.0,0.0,False,"[2, 2, 2]",0.0,0.0,0.0,0.7049,4.0,0.1255,0.4659,1.831,0.3309,0.4129,0.7049,"[[4.257, -0.065], [7.541, 0.0], [10.681, -0.065], [15.678, -0.065], [18.676, 0.914], [19.961, -0.587]]",ok,1.8337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101a617fba0a4c7a91073b49b9b6752f,scene-0627,42
0.8044,1.5237,2.0074,0.562,0.898,1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,0.2041,0.7485,0.9244,0.1198,0.3472,0.6547,True,"[1.2402, 2.0888, 2.7415, 1.9582]","[-93.7497, -6809.256, -30894.5237, -123364.0813]","[1.0851, -1006807.5472, -1030892.8149, -1123362.3725]","[0.911, 1.133, 2.978, 4.022]","[[[2.5437, -0.0653], [5.5418, -0.3916], [8.1116, -1.1097], [9.8247, -1.7624], [11.1096, -1.9582], [13.6794, -2.4804]], [[2.5437, -0.0653], [5.5418, -0.3916], [8.1116, -1.1097], [9.8247, -1.7624], [17.1058, -2.2193], [15.6781, -4.1776]], [[2.5437, -0.0653], [5.5418, -0.3916], [8.1116, -1.1097], [9.8247, -1.7624], [5.6846, -1.436], [23.6729, -5.4831]], [[2.5437, -0.0653], [5.5418, -0.3916], [8.1116, -1.1097], [9.8247, -1.7624], [13.1083, 16.5798], [17.6768, -3.9165]]]",1.2953,0.0,0.0,0.0,0.0,0.0,0.0,False,"[2, 2, 2]",0.0,0.0,0.0,0.9112,4.0,0.2041,0.7485,2.0074,0.1198,0.3472,0.9112,"[[2.544, -0.065], [5.542, -0.392], [8.112, -1.11], [9.825, -1.762], [14.108, -2.089], [14.679, -3.329]]",ok,4.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5b3ffd92b67b4a48b283d63736298bae,scene-0627,42
0.1712,0.1078,0.3059,0.1473,0.2624,0.3247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.3124,0.7507,0.2352,0.2891,0.6724,0.5872,False,"[-0.1305, -0.2611, -0.1305, -0.1305]","[-2217.1128, -2301.3157, -105500.3062, -108566.856]","[-1504270.3021, -1504354.505, -1607553.4955, -1610620.0453]","[0.598, 0.601, 8.593, 8.567]","[[[3.5431, 0.0], [7.255, 0.0], [12.68, 0.0], [14.2505, -0.1305], [19.1045, -0.1305], [22.2453, -0.2611]], [[3.5431, 0.0], [7.255, 0.0], [12.68, 0.0], [14.2505, -0.1305], [19.1045, 0.0], [21.9598, -0.5222]], [[3.5431, 0.0], [7.255, 0.0], [12.68, 0.0], [14.2505, -0.1305], [19.6755, -0.2611], [69.6432, -0.2611]], [[3.5431, 0.0], [7.255, 0.0], [12.68, 0.0], [14.2505, -0.1305], [19.39, -0.6527], [69.6432, -0.2611]]]",3.9903,0.0,0.0,0.0,0.0,0.0,0.0,False,"[2, 2, 2]",0.0,0.0,0.0,0.598,4.0,0.3124,0.7507,0.3059,0.2891,0.6724,0.598,"[[3.543, 0.0], [7.255, 0.0], [12.68, 0.0], [14.25, -0.131], [19.104, -0.065], [22.103, -0.392]]",ok,8.5931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14384b3ce9d243ce827bf0c1598dd35f,scene-0629,42
1.435,4.9511,9.3198,1.0284,2.6059,4.5364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,2.2907,4.6215,7.9855,1.3136,2.7431,4.2359,True,"[-0.718, -1.1097, -1.436, -1.1097]","[-531.2894, -156.203, -6898.1932, -101783.265]","[3.7916, 2.2607, -1006896.4997, -1101781.5715]","[4.632, 3.851, 5.353, 7.177]","[[[1.9727, 0.0], [5.1135, -0.1305], [7.1122, -0.5222], [8.2543, -0.3264], [11.1096, -1.436], [13.1083, -1.436]], [[1.9727, 0.0], [5.1135, -0.1305], [7.1122, -0.5222], [8.2543, -0.3264], [9.1109, -0.7833], [10.253, -2.2193]], [[1.9727, 0.0], [5.1135, -0.1305], [7.1122, -0.5222], [8.2543, -0.3264], [14.2505, 1.8277], [13.9649, -2.8721]], [[1.9727, 0.0], [5.1135, -0.1305], [7.1122, -0.5222], [8.2543, -0.3264], [12.8228, 16.5798], [16.8202, -2.2193]]]",1.2312,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,3.8511,4.0,2.2907,4.6215,6.7129,1.3136,2.7431,3.8511,"[[1.973, 0.0], [5.113, -0.131], [7.112, -0.522], [8.254, -0.326], [10.11, -1.11], [11.681, -1.828]]",ok,7.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35e0ba93fe9d48f386b97d62bd78fbf7,scene-0629,42
0.9677,2.8234,3.3288,0.8945,1.7778,2.1688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,right,1.2605,1.1054,2.3112,0.8988,1.024,1.4407,True,"[2.611, 2.4152, 1.8277, -8.2899]","[-255.1217, -327.3995, -6661.9535, -51527.8587]","[4.3273, 4.2812, -1006658.9475, -1051524.8526]","[1.63, 1.425, 2.014, 5.274]","[[[2.5437, -0.1305], [5.399, -0.5875], [7.1122, -1.3708], [8.9682, -2.2846], [12.8228, -3.6554], [16.2492, -5.222]], [[2.5437, -0.1305], [5.399, -0.5875], [7.1122, -1.3708], [8.9682, -2.2846], [11.1096, -4.5692], [13.3939, -4.8303]], [[2.5437, -0.1305], [5.399, -0.5875], [7.1122, -1.3708], [8.9682, -2.2846], [15.9636, -0.2611], [16.5347, -3.6554]], [[2.5437, -0.1305], [5.399, -0.5875], [7.1122, -1.3708], [8.9682, -2.2846], [17.3913, -6.658], [16.8202, 16.5798]]]",1.5664,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,1.4254,4.0,1.2605,1.1054,1.9378,0.8988,1.024,1.4254,"[[2.544, -0.131], [5.399, -0.587], [7.112, -1.371], [8.968, -2.285], [11.966, -4.112], [14.822, -5.026]]",ok,5.2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733995d097654865a7bea928efe971af,scene-0629,42
0.8082,0.9725,3.4045,0.4313,0.7125,1.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,left,0.1969,1.1286,1.835,0.2231,0.5177,1.0127,True,"[0.8486, 0.718, -8.2899, 8.2899]","[-104.1517, -191.6895, -22598.209, -35790.9367]","[0.6233, 0.5953, -1022598.6185, -1035791.3461]","[0.919, 1.108, 4.466, 5.28]","[[[3.4003, 0.0], [7.5405, 0.1958], [10.8241, 0.2611], [14.1077, 0.718], [17.3913, 1.0444], [21.9598, 1.6971]], [[3.4003, 0.0], [7.5405, 0.1958], [10.8241, 0.2611], [14.1077, 0.718], [16.8202, 1.1749], [21.3887, 1.436]], [[3.4003, 0.0], [7.5405, 0.1958], [10.8241, 0.2611], [14.1077, 0.718], [24.5295, 0.2611], [25.6716, -16.5798]], [[3.4003, 0.0], [7.5405, 0.1958], [10.8241, 0.2611], [14.1077, 0.718], [18.2479, 16.5798], [19.1045, 16.5798]]]",1.9522,0.0,0.0,0.0,0.0,0.0,0.0,True,"[2, 2, 2]",0.0,0.0,0.0,0.919,4.0,0.1969,1.1286,1.5221,0.2231,0.5177,0.919,"[[3.4, 0.0], [7.541, 0.196], [10.824, 0.261], [14.108, 0.718], [17.106, 1.11], [21.674, 1.567]]",ok,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b082d53392614131a91fedb0a2b2e1ab,scene-0629,42
1.2906,2.7072,2.9777,1.0661,1.8017,2.2055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.721,3.4231,5.7402,0.6386,1.4465,2.8337,False,"[-0.0653, -0.4569, -0.0653, -0.1305]","[-736.2124, -39316.9118, -57146.793, -74479.5771]","[-501244.6208, -1540563.7788, -1558393.66, -1575726.4441]","[1.969, 4.693, 9.623, 9.194]","[[[3.4003, 0.0], [7.1122, 0.0], [10.6813, -0.0653], [12.109, -0.0653], [16.2492, -0.1305], [19.9611, -0.1305]], [[3.4003, 0.0], [7.1122, 0.0], [10.6813, -0.0653], [12.109, -0.0653], [11.3952, -0.7833], [37.3784, -0.9138]], [[3.4003, 0.0], [7.1122, 0.0], [10.6813, -0.0653], [12.109, -0.0653], [24.5295, 0.0], [69.6432, -0.1305]], [[3.4003, 0.0], [7.1122, 0.0], [10.6813, -0.0653], [12.109, -0.0653], [21.9598, -0.1305], [69.6432, -0.2611]]]",3.1914,0.0,0.0,0.0,0.0,0.0,0.0,False,"[2, 2, 2]",0.0,0.0,0.0,1.9687,4.0,0.721,3.4231,2.9777,0.6386,1.4465,1.9687,"[[3.4, 0.0], [7.112, 0.0], [10.681, -0.065], [12.109, -0.065], [13.822, -0.457], [28.67, -0.522]]",ok,9.6229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6a808b09e5f34d33ba1de76cc8dab423,scene-0630,42
0.5684,1.9991,4.7924,0.6653,1.0635,1.9895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ok,straight,0.0041,3.8587,5.078,0.5266,1.5661,2.9201,False,"[-0.0653, -0.2611, -0.0653, -0.0653]","[-622.4014, -1629.1103, -1637.768, -7722.8877]","[3.9567, -1001626.5417, -1001635.1993, -1007720.319]","[2.855, 2.993, 2.42, 5.56]","[[[3.1148, -0.0653], [4.5424, 0.0], [8.1116, 0.0], [12.109, -0.1305], [15.107, 0.7833], [15.9636, 0.1305]], [[3.1148, -0.0653], [4.5424, 0.0], [8.1116, 0.0], [12.109, -0.1305], [16.5347, -0.1305], [15.3926, 0.5222]], [[3.1148, -0.0653], [4.5424, 0.0], [8.1116, 0.0], [12.109, -0.1305], [12.5373, 0.0], [15.9636, -0.1305]], [[3.1148, -0.0653], [4.5424, 0.0], [8.1116, 0.0], [12.109, -0.1305], [15.6781, 0.0], [31.6678, 0.1305]]]",1.2324,0.0,0.0,0.0,0.0,0.0,0.0,False,"[2, 2, 2]",0.0,0.0,0.0,2.4197,4.0,0.0041,3.8587,5.3629,0.5266,1.5661,2.4197,"[[3.115, -0.065], [4.542, 0.0], [8.112, 0.0], [12.109, -0.131], [15.821, 0.326], [15.678, 0.326]]",ok,5.5596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a38d06e080204b9c9c0b805375c8d6f9,scene-0630,42
